seed,scenario_id,quadrant,strategy,windows,accuracy,macro_f1,weighted_f1,empty_f1,static_presence_f1,movement_f1,true_state_changes,final_state_changes,extra_state_changes,missing_state_changes,transition_count,transition_success_count,transition_success_rate,transition_delay_mean
21,seed21_quad2_scenario1,quad2,majority_vote_5,60,0.7333333333333333,0.7052696676756828,0.720007811737135,0.9387755102040817,0.5454545454545454,0.631578947368421,4,7,3,0,4,4,1.0,1.75
21,seed21_quad2_scenario1,quad2,majority_vote_7,60,0.7166666666666667,0.6913677313677313,0.6999115479115477,0.8799999999999999,0.5454545454545454,0.6486486486486487,4,5,1,0,4,4,1.0,2.75
21,seed21_quad2_scenario1,quad2,state_machine_confirm_2,60,0.75,0.7268518518518517,0.75,0.9583333333333334,0.611111111111111,0.611111111111111,4,11,7,0,4,4,1.0,1.5
21,seed21_quad2_scenario1,quad2,state_machine_confirm_3,60,0.7,0.678467683369644,0.6641612200435729,0.8148148148148148,0.47058823529411764,0.7499999999999999,4,3,0,1,4,3,0.75,4.5
21,seed21_quad2_scenario1,quad2,vote5_state_machine_confirm_2,60,0.7,0.6704645822292882,0.674827768945416,0.8627450980392156,0.5,0.6486486486486487,4,5,1,0,4,4,1.0,3.0
21,seed21_quad2_scenario1,quad2,vote5_state_machine_confirm_3,60,0.65,0.613700492945776,0.6067108618052014,0.7924528301886793,0.4,0.6486486486486487,4,4,0,0,4,3,0.75,5.25
21,seed21_quad2_scenario2,quad2,raw_prediction,60,0.8,0.7777777777777777,0.8,1.0,0.6666666666666666,0.6666666666666666,4,13,9,0,4,4,1.0,0.0
21,seed21_quad2_scenario2,quad2,majority_vote_3,60,0.75,0.7268518518518517,0.75,0.9583333333333334,0.611111111111111,0.611111111111111,4,13,9,0,4,4,1.0,1.0
21,seed21_quad2_scenario2,quad2,majority_vote_5,60,0.7,0.6634628044766293,0.6761553653719552,0.9387755102040817,0.45161290322580644,0.6,4,9,5,0,4,4,1.0,1.75
21,seed21_quad2_scenario2,quad2,majority_vote_7,60,0.6333333333333333,0.5877777777777778,0.5953333333333333,0.8799999999999999,0.33333333333333337,0.55,4,8,4,0,4,4,1.0,4.75
21,seed21_quad2_scenario2,quad2,state_machine_confirm_2,60,0.75,0.7268518518518517,0.75,0.9583333333333334,0.611111111111111,0.611111111111111,4,13,9,0,4,4,1.0,1.0
21,seed21_quad2_scenario2,quad2,state_machine_confirm_3,60,0.5666666666666667,0.4672463768115942,0.45634782608695645,0.8799999999999999,0.0,0.5217391304347826,4,2,0,2,4,2,0.5,6.5
21,seed21_quad2_scenario2,quad2,vote5_state_machine_confirm_2,60,0.6333333333333333,0.5877777777777778,0.5953333333333333,0.8799999999999999,0.33333333333333337,0.55,4,8,4,0,4,4,1.0,4.75
21,seed21_quad2_scenario2,quad2,vote5_state_machine_confirm_3,60,0.55,0.45391304347826084,0.44034782608695655,0.8400000000000001,0.0,0.5217391304347826,4,2,0,2,4,2,0.5,6.75
21,seed21_quad2_scenario3,quad2,raw_prediction,60,0.8,0.7777777777777777,0.8,1.0,0.6666666666666666,0.6666666666666666,4,11,7,0,4,4,1.0,0.5
21,seed21_quad2_scenario3,quad2,majority_vote_3,60,0.75,0.7268518518518517,0.75,0.9583333333333334,0.611111111111111,0.611111111111111,4,11,7,0,4,4,1.0,1.5
21,seed21_quad2_scenario3,quad2,majority_vote_5,60,0.7333333333333333,0.7052696676756828,0.720007811737135,0.9387755102040817,0.5454545454545454,0.631578947368421,4,7,3,0,4,4,1.0,1.75
21,seed21_quad2_scenario3,quad2,majority_vote_7,60,0.7166666666666667,0.6913677313677313,0.6999115479115477,0.8799999999999999,0.5454545454545454,0.6486486486486487,4,5,1,0,4,4,1.0,2.75
21,seed21_quad2_scenario3,quad2,state_machine_confirm_2,60,0.75,0.7268518518518517,0.75,0.9583333333333334,0.611111111111111,0.611111111111111,4,11,7,0,4,4,1.0,1.5
21,seed21_quad2_scenario3,quad2,state_machine_confirm_3,60,0.7,0.678467683369644,0.6641612200435729,0.8148148148148148,0.47058823529411764,0.7499999999999999,4,3,0,1,4,3,0.75,4.5
21,seed21_quad2_scenario3,quad2,vote5_state_machine_confirm_2,60,0.7,0.6704645822292882,0.674827768945416,0.8627450980392156,0.5,0.6486486486486487,4,5,1,0,4,4,1.0,3.0
21,seed21_quad2_scenario3,quad2,vote5_state_machine_confirm_3,60,0.65,0.613700492945776,0.6067108618052014,0.7924528301886793,0.4,0.6486486486486487,4,4,0,0,4,3,0.75,5.25
42,seed42_quad1_scenario1,quad1,raw_prediction,60,0.4166666666666667,0.4238929838929839,0.4480655200655201,0.6486486486486487,0.32,0.30303030303030304,4,30,26,0,4,4,1.0,1.5
42,seed42_quad1_scenario1,quad1,majority_vote_3,60,0.3,0.321160269427522,0.3222344285761843,0.45161290322580644,0.19607843137254902,0.3157894736842105,4,16,12,0,4,4,1.0,3.25
42,seed42_quad1_scenario1,quad1,majority_vote_5,60,0.4166666666666667,0.4292988640814728,0.4394829612220917,0.6486486486486487,0.2608695652173913,0.3783783783783784,4,19,15,0,4,4,1.0,1.25
42,seed42_quad1_scenario1,quad1,majority_vote_7,60,0.43333333333333335,0.4460830654818176,0.44749480052940066,0.6666666666666666,0.23255813953488372,0.4390243902439025,4,14,10,0,4,4,1.0,1.5
42,seed42_quad1_scenario1,quad1,state_machine_confirm_2,60,0.3333333333333333,0.3501957540667218,0.34844003308519433,0.45161290322580644,0.24000000000000002,0.358974358974359,4,14,10,0,4,4,1.0,1.75
42,seed42_quad1_scenario1,quad1,state_machine_confirm_3,60,0.5166666666666667,0.4996276067527308,0.5153426017874876,0.625,0.4528301886792453,0.4210526315789474,4,6,2,0,4,3,0.75,4.25
42,seed42_quad1_scenario1,quad1,vote5_state_machine_confirm_2,60,0.45,0.4618235256533129,0.47851255510829976,0.6666666666666666,0.3404255319148936,0.3783783783783784,4,10,6,0,4,4,1.0,1.0
42,seed42_quad1_scenario1,quad1,vote5_state_machine_confirm_3,60,0.4666666666666667,0.47521367521367525,0.49846153846153846,0.6666666666666666,0.39999999999999997,0.358974358974359,4,9,5,0,4,4,1.0,1.5
42,seed42_quad1_scenario2,quad1,raw_prediction,60,0.4166666666666667,0.4203799542145406,0.4438498844513882,0.631578947368421,0.32653061224489793,0.30303030303030304,4,34,30,0,4,4,1.0,1.5
42,seed42_quad1_scenario2,quad1,majority_vote_3,60,0.38333333333333336,0.4016456972978712,0.4101799649625736,0.6285714285714286,0.21739130434782608,0.358974358974359,4,23,19,0,4,4,1.0,1.75
42,seed42_quad1_scenario2,quad1,majority_vote_5,60,0.5,0.5052882653861847,0.522135392147632,0.7692307692307693,0.32558139534883723,0.42105263157894735,4,28,24,0,4,4,1.0,1.25
42,seed42_quad1_scenario2,quad1,majority_vote_7,60,0.36666666666666664,0.3776301218161684,0.3694352159468439,0.5714285714285715,0.14285714285714288,0.4186046511627908,4,21,17,0,4,4,1.0,1.75
42,seed42_quad1_scenario2,quad1,state_machine_confirm_2,60,0.45,0.45856179492027477,0.4572508980903763,0.6666666666666666,0.24390243902439027,0.4651162790697674,4,17,13,0,4,4,1.0,1.75
42,seed42_quad1_scenario2,quad1,state_machine_confirm_3,60,0.4,0.1904761904761905,0.2285714285714286,0.5714285714285715,0.0,0.0,4,0,0,4,4,1,0.25,9.0
42,seed42_quad1_scenario2,quad1,vote5_state_machine_confirm_2,60,0.4666666666666667,0.4432560903149138,0.4228163992869875,0.6666666666666666,0.11764705882352941,0.5454545454545454,4,11,7,0,4,3,0.75,4.75
42,seed42_quad1_scenario2,quad1,vote5_state_machine_confirm_3,60,0.45,0.3811188811188811,0.365034965034965,0.6818181818181818,0.0,0.4615384615384615,4,2,0,2,4,2,0.5,8.25
42,seed42_quad1_scenario3,quad1,raw_prediction,60,0.43333333333333335,0.4427068124547116,0.46065993965153623,0.6486486486486487,0.32653061224489793,0.3529411764705882,4,31,27,0,4,4,1.0,1.5
42,seed42_quad1_scenario3,quad1,majority_vote_3,60,0.2833333333333333,0.3015873015873016,0.29523809523809524,0.5714285714285715,0.0,0.33333333333333337,4,13,9,0,4,2,0.5,7.0
42,seed42_quad1_scenario3,quad1,majority_vote_5,60,0.31666666666666665,0.34103803997421017,0.33924564796905216,0.5454545454545454,0.1276595744680851,0.35000000000000003,4,13,9,0,4,3,0.75,4.5
42,seed42_quad1_scenario3,quad1,majority_vote_7,60,0.26666666666666666,0.2820970002803476,0.2702237174095879,0.3448275862068966,0.16,0.34146341463414637,4,9,5,0,4,3,0.75,5.75
42,seed42_quad1_scenario3,quad1,state_machine_confirm_2,60,0.26666666666666666,0.28253968253968254,0.27238095238095233,0.5142857142857142,0.0,0.33333333333333337,4,11,7,0,4,2,0.5,7.5
42,seed42_quad1_scenario3,quad1,state_machine_confirm_3,60,0.25,0.25417201540436457,0.23671373555840824,0.4210526315789474,0.0,0.34146341463414637,4,5,1,0,4,1,0.25,9.0
42,seed42_quad1_scenario3,quad1,vote5_state_machine_confirm_2,60,0.3,0.3151816824290692,0.30992533598805383,0.4,0.20408163265306126,0.34146341463414637,4,7,3,0,4,3,0.75,5.75
42,seed42_quad1_scenario3,quad1,vote5_state_machine_confirm_3,60,0.3,0.30876366694701435,0.3022237174095879,0.3448275862068966,0.24000000000000002,0.34146341463414637,4,6,2,0,4,2,0.5,6.0
42,seed42_quad2_scenario1,quad2,raw_prediction,60,0.9333333333333333,0.9166183574879229,0.9332753623188407,0.9565217391304348,0.9600000000000001,0.8333333333333334,4,10,6,0,4,4,1.0,0.0
42,seed42_quad2_scenario1,quad2,majority_vote_3,60,0.9,0.8855050505050506,0.898969696969697,0.9583333333333334,0.8799999999999999,0.8181818181818182,4,6,2,0,4,4,1.0,1.0
42,seed42_quad2_scenario1,quad2,majority_vote_5,60,0.8666666666666667,0.8611111111111112,0.8666666666666667,0.9166666666666666,0.8333333333333334,0.8333333333333334,4,4,0,0,4,4,1.0,2.0
42,seed42_quad2_scenario1,quad2,majority_vote_7,60,0.8,0.7916666666666666,0.8,0.875,0.75,0.75,4,4,0,0,4,4,1.0,3.0
42,seed42_quad2_scenario1,quad2,state_machine_confirm_2,60,0.9,0.8855050505050506,0.898969696969697,0.9583333333333334,0.8799999999999999,0.8181818181818182,4,6,2,0,4,4,1.0,1.0
42,seed42_quad2_scenario1,quad2,state_machine_confirm_3,60,0.8666666666666667,0.8611111111111112,0.8666666666666667,0.9166666666666666,0.8333333333333334,0.8333333333333334,4,4,0,0,4,4,1.0,2.0
42,seed42_quad2_scenario1,quad2,vote5_state_machine_confirm_2,60,0.8,0.7916666666666666,0.8,0.875,0.75,0.75,4,4,0,0,4,4,1.0,3.0
42,seed42_quad2_scenario1,quad2,vote5_state_machine_confirm_3,60,0.7333333333333333,0.7222222222222222,0.7333333333333333,0.8333333333333334,0.6666666666666666,0.6666666666666666,4,4,0,0,4,4,1.0,4.0
42,seed42_quad2_scenario2,quad2,raw_prediction,60,0.9166666666666666,0.8977777777777778,0.9173333333333333,0.9333333333333333,0.9600000000000001,0.8,4,11,7,0,4,4,1.0,0.0
42,seed42_quad2_scenario2,quad2,majority_vote_3,60,0.9166666666666666,0.8996220022502878,0.9159100390639815,0.9787234042553191,0.9019607843137256,0.8181818181818182,4,6,2,0,4,4,1.0,0.75
42,seed42_quad2_scenario2,quad2,majority_vote_5,60,0.8833333333333333,0.8755488010807161,0.8839918946301925,0.9361702127659574,0.8571428571428572,0.8333333333333334,4,4,0,0,4,4,1.0,1.75
42,seed42_quad2_scenario2,quad2,majority_vote_7,60,0.8166666666666667,0.8063757417860762,0.8176508901432913,0.8936170212765957,0.7755102040816326,0.75,4,4,0,0,4,4,1.0,2.75
42,seed42_quad2_scenario2,quad2,state_machine_confirm_2,60,0.9,0.8855050505050506,0.898969696969697,0.9583333333333334,0.8799999999999999,0.8181818181818182,4,6,2,0,4,4,1.0,1.0
42,seed42_quad2_scenario2,quad2,state_machine_confirm_3,60,0.8666666666666667,0.8611111111111112,0.8666666666666667,0.9166666666666666,0.8333333333333334,0.8333333333333334,4,4,0,0,4,4,1.0,2.0
42,seed42_quad2_scenario2,quad2,vote5_state_machine_confirm_2,60,0.8166666666666667,0.8063757417860762,0.8176508901432913,0.8936170212765957,0.7755102040816326,0.75,4,4,0,0,4,4,1.0,2.75
42,seed42_quad2_scenario2,quad2,vote5_state_machine_confirm_3,60,0.75,0.7372026824914363,0.7513098856563902,0.851063829787234,0.6938775510204083,0.6666666666666666,4,4,0,0,4,4,1.0,3.75
42,seed42_quad2_scenario3,quad2,raw_prediction,60,0.8833333333333333,0.8506874767744333,0.8816945373467112,0.9333333333333333,0.923076923076923,0.6956521739130435,4,11,7,0,4,4,1.0,0.0
42,seed42_quad2_scenario3,quad2,majority_vote_3,60,0.9,0.880982905982906,0.8971794871794873,0.9583333333333334,0.8846153846153847,0.8,4,6,2,0,4,4,1.0,0.75
42,seed42_quad2_scenario3,quad2,majority_vote_5,60,0.8666666666666667,0.8542735042735042,0.8651282051282051,0.9166666666666666,0.8461538461538461,0.8,4,4,0,0,4,4,1.0,2.0
42,seed42_quad2_scenario3,quad2,majority_vote_7,60,0.8,0.7814102564102564,0.7976923076923076,0.875,0.7692307692307692,0.7000000000000001,4,4,0,0,4,4,1.0,3.0
42,seed42_quad2_scenario3,quad2,state_machine_confirm_2,60,0.9,0.880982905982906,0.8971794871794873,0.9583333333333334,0.8846153846153847,0.8,4,6,2,0,4,4,1.0,0.75
42,seed42_quad2_scenario3,quad2,state_machine_confirm_3,60,0.8333333333333334,0.7993827160493826,0.825925925925926,0.9166666666666666,0.8148148148148148,0.6666666666666666,4,4,0,0,4,4,1.0,2.5
42,seed42_quad2_scenario3,quad2,vote5_state_machine_confirm_2,60,0.8,0.7814102564102564,0.7976923076923076,0.875,0.7692307692307692,0.7000000000000001,4,4,0,0,4,4,1.0,3.0
42,seed42_quad2_scenario3,quad2,vote5_state_machine_confirm_3,60,0.7333333333333333,0.7085470085470086,0.7302564102564103,0.8333333333333334,0.6923076923076924,0.6,4,4,0,0,4,4,1.0,4.0
42,seed42_quad3_scenario1,quad3,raw_prediction,60,0.5333333333333333,0.45454545454545453,0.5454545454545454,1.0,0.3636363636363636,0.0,4,15,11,0,4,3,0.75,3.5
42,seed42_quad3_scenario1,quad3,majority_vote_3,60,0.5166666666666667,0.4527777777777778,0.53,0.9583333333333334,0.3333333333333333,0.06666666666666667,4,10,6,0,4,4,1.0,2.5
42,seed42_quad3_scenario1,quad3,majority_vote_5,60,0.4666666666666667,0.40079365079365076,0.48095238095238096,0.9166666666666666,0.28571428571428575,0.0,4,6,2,0,4,2,0.5,6.5
42,seed42_quad3_scenario1,quad3,majority_vote_7,60,0.48333333333333334,0.425,0.4966666666666667,0.875,0.3333333333333333,0.06666666666666667,4,6,2,0,4,3,0.75,3.75
42,seed42_quad3_scenario1,quad3,state_machine_confirm_2,60,0.48333333333333334,0.4177638797454466,0.4884134298880843,0.9387755102040817,0.25,0.06451612903225808,4,8,4,0,4,4,1.0,2.5
42,seed42_quad3_scenario1,quad3,state_machine_confirm_3,60,0.5666666666666667,0.5002175954556907,0.5706314849171992,0.8979591836734694,0.45454545454545453,0.14814814814814814,4,4,0,0,4,3,0.75,3.5
42,seed42_quad3_scenario1,quad3,vote5_state_machine_confirm_2,60,0.48333333333333334,0.425,0.4966666666666667,0.875,0.3333333333333333,0.06666666666666667,4,6,2,0,4,3,0.75,3.75
42,seed42_quad3_scenario1,quad3,vote5_state_machine_confirm_3,60,0.5,0.4492063492063492,0.5123809523809525,0.8333333333333334,0.380952380952381,0.13333333333333333,4,6,2,0,4,3,0.75,4.0
42,seed42_quad3_scenario2,quad3,raw_prediction,60,0.55,0.4666666666666666,0.56,1.0,0.39999999999999997,0.0,4,17,13,0,4,3,0.75,3.75
42,seed42_quad3_scenario2,quad3,majority_vote_3,60,0.5666666666666667,0.48758560663322575,0.5702879131450559,0.9795918367346939,0.4090909090909091,0.07407407407407407,4,11,7,0,4,4,1.0,0.25
42,seed42_quad3_scenario2,quad3,majority_vote_5,60,0.5666666666666667,0.500079101408005,0.5715234931181775,0.9387755102040817,0.4186046511627907,0.14285714285714288,4,10,6,0,4,4,1.0,1.5
42,seed42_quad3_scenario2,quad3,majority_vote_7,60,0.5666666666666667,0.5102831830406581,0.5694826767916469,0.8979591836734694,0.4186046511627907,0.21428571428571427,4,12,8,0,4,4,1.0,1.75
42,seed42_quad3_scenario2,quad3,state_machine_confirm_2,60,0.5166666666666667,0.44158730158730153,0.5156190476190476,0.9199999999999999,0.3333333333333333,0.07142857142857144,4,8,4,0,4,4,1.0,1.5
42,seed42_quad3_scenario2,quad3,state_machine_confirm_3,60,0.5666666666666667,0.48008658008658006,0.5361038961038961,0.7857142857142857,0.45454545454545453,0.2,4,4,0,0,4,3,0.75,3.5
42,seed42_quad3_scenario2,quad3,vote5_state_machine_confirm_2,60,0.5666666666666667,0.5111423879896786,0.5719915552427868,0.8979591836734694,0.42857142857142855,0.20689655172413793,4,8,4,0,4,4,1.0,2.5
42,seed42_quad3_scenario2,quad3,vote5_state_machine_confirm_3,60,0.55,0.5050691244239631,0.5544700460829494,0.8571428571428572,0.4,0.2580645161290323,4,6,2,0,4,3,0.75,3.75
42,seed42_quad3_scenario3,quad3,raw_prediction,60,0.5666666666666667,0.47826086956521735,0.5739130434782609,1.0,0.43478260869565216,0.0,4,18,14,0,4,3,0.75,3.25
42,seed42_quad3_scenario3,quad3,majority_vote_3,60,0.5166666666666667,0.43505774402784364,0.5220692928334124,0.9795918367346939,0.32558139534883723,0.0,4,10,6,0,4,3,0.75,3.5
42,seed42_quad3_scenario3,quad3,majority_vote_5,60,0.5,0.4327083679000055,0.5059167081466733,0.9387755102040817,0.2926829268292683,0.06666666666666667,4,7,3,0,4,4,1.0,0.75
42,seed42_quad3_scenario3,quad3,majority_vote_7,60,0.5166666666666667,0.4420556991099627,0.5156520241171404,0.8799999999999999,0.372093023255814,0.07407407407407407,4,8,4,0,4,4,1.0,1.75
42,seed42_quad3_scenario3,quad3,state_machine_confirm_2,60,0.45,0.3673202614379085,0.4407843137254902,0.9019607843137256,0.2,0.0,4,4,0,0,4,2,0.5,6.25
42,seed42_quad3_scenario3,quad3,state_machine_confirm_3,60,0.55,0.4451406293511557,0.5131161236424394,0.7857142857142857,0.4444444444444445,0.10526315789473685,4,4,0,0,4,3,0.75,3.5
42,seed42_quad3_scenario3,quad3,vote5_state_machine_confirm_2,60,0.5166666666666667,0.45313148303896833,0.5161715727502102,0.8799999999999999,0.34146341463414637,0.13793103448275862,4,4,0,0,4,3,0.75,3.5
42,seed42_quad3_scenario3,quad3,vote5_state_machine_confirm_3,60,0.5333333333333333,0.4790468180543874,0.5334768713204375,0.8400000000000001,0.39024390243902435,0.20689655172413793,4,4,0,0,4,3,0.75,3.75
84,seed84_quad2_scenario1,quad2,raw_prediction,60,0.5333333333333333,0.5366267719208896,0.5487140310669721,0.5454545454545454,0.5882352941176471,0.47619047619047616,4,28,24,0,4,4,1.0,1.0
84,seed84_quad2_scenario1,quad2,majority_vote_3,60,0.5333333333333333,0.5321085418646394,0.5312131770668356,0.5454545454545454,0.5142857142857142,0.5365853658536586,4,19,15,0,4,4,1.0,3.25
84,seed84_quad2_scenario1,quad2,majority_vote_5,60,0.5333333333333333,0.5310559006211181,0.5329192546583851,0.5714285714285715,0.5,0.5217391304347826,4,17,13,0,4,4,1.0,3.5
84,seed84_quad2_scenario1,quad2,majority_vote_7,60,0.4666666666666667,0.4611111111111111,0.46166666666666667,0.5499999999999999,0.375,0.4583333333333333,4,15,11,0,4,4,1.0,5.25
84,seed84_quad2_scenario1,quad2,state_machine_confirm_2,60,0.5166666666666667,0.5132841015193956,0.5111790170613699,0.5454545454545454,0.47058823529411764,0.5238095238095238,4,17,13,0,4,4,1.0,3.5
84,seed84_quad2_scenario1,quad2,state_machine_confirm_3,60,0.36666666666666664,0.3049275362318841,0.27895652173913044,0.48000000000000004,0.0,0.4347826086956522,4,4,0,0,4,2,0.5,7.5
84,seed84_quad2_scenario1,quad2,vote5_state_machine_confirm_2,60,0.48333333333333334,0.4740094745908699,0.4710335917312661,0.5581395348837209,0.375,0.4888888888888888,4,11,7,0,4,4,1.0,5.75
84,seed84_quad2_scenario1,quad2,vote5_state_machine_confirm_3,60,0.36666666666666664,0.3049275362318841,0.27895652173913044,0.48000000000000004,0.0,0.4347826086956522,4,4,0,0,4,2,0.5,7.75
84,seed84_quad2_scenario2,quad2,raw_prediction,60,0.5166666666666667,0.5156761412575367,0.5210335917312661,0.5581395348837209,0.5,0.4888888888888888,4,26,22,0,4,4,1.0,1.5
84,seed84_quad2_scenario2,quad2,majority_vote_3,60,0.5333333333333333,0.5361197110423117,0.543343653250774,0.5789473684210527,0.5294117647058825,0.5,4,15,11,0,4,4,1.0,2.25
84,seed84_quad2_scenario2,quad2,majority_vote_5,60,0.5166666666666667,0.512326252294781,0.5147915027537372,0.5853658536585366,0.45161290322580644,0.5,4,12,8,0,4,4,1.0,3.0
84,seed84_quad2_scenario2,quad2,majority_vote_7,60,0.55,0.548495594240275,0.5560670535138621,0.65,0.48484848484848486,0.5106382978723404,4,11,7,0,4,4,1.0,3.5
84,seed84_quad2_scenario2,quad2,state_machine_confirm_2,60,0.5,0.4988157894736842,0.5025789473684211,0.5789473684210527,0.43750000000000006,0.4799999999999999,4,11,7,0,4,4,1.0,3.25
84,seed84_quad2_scenario2,quad2,state_machine_confirm_3,60,0.4,0.35555555555555557,0.3466666666666667,0.6666666666666666,0.0,0.4,4,3,0,1,4,2,0.5,7.0
84,seed84_quad2_scenario2,quad2,vote5_state_machine_confirm_2,60,0.5166666666666667,0.5142268445839875,0.5191130298273156,0.6153846153846154,0.43750000000000006,0.489795918367347,4,9,5,0,4,4,1.0,3.75
84,seed84_quad2_scenario2,quad2,vote5_state_machine_confirm_3,60,0.4666666666666667,0.4472761462308501,0.43877219180355065,0.5853658536585366,0.26666666666666666,0.489795918367347,4,7,3,0,4,3,0.75,6.25
84,seed84_quad2_scenario3,quad2,raw_prediction,60,0.55,0.5541633455550241,0.5672182368882512,0.5853658536585366,0.5882352941176471,0.4888888888888888,4,25,21,0,4,4,1.0,0.5
84,seed84_quad2_scenario3,quad2,majority_vote_3,60,0.5,0.49772379146716367,0.510312028021466,0.6341463414634146,0.42424242424242425,0.4347826086956522,4,22,18,0,4,4,1.0,2.75
84,seed84_quad2_scenario3,quad2,majority_vote_5,60,0.5166666666666667,0.5112544802867384,0.517505376344086,0.6666666666666667,0.3870967741935483,0.4799999999999999,4,19,15,0,4,4,1.0,2.25
84,seed84_quad2_scenario3,quad2,majority_vote_7,60,0.55,0.5547368421052631,0.5696842105263157,0.6842105263157894,0.5,0.4799999999999999,4,17,13,0,4,4,1.0,3.5
84,seed84_quad2_scenario3,quad2,state_machine_confirm_2,60,0.5,0.5037037037037037,0.5244444444444444,0.6666666666666667,0.4444444444444444,0.39999999999999997,4,19,15,0,4,4,1.0,3.0
84,seed84_quad2_scenario3,quad2,state_machine_confirm_3,60,0.48333333333333334,0.46663334999167083,0.4556121939030485,0.5333333333333333,0.3448275862068966,0.5217391304347826,4,3,0,1,4,2,0.5,7.0
84,seed84_quad2_scenario3,quad2,vote5_state_machine_confirm_2,60,0.5833333333333334,0.5804696071977179,0.598604344963792,0.8,0.45161290322580644,0.489795918367347,4,11,7,0,4,4,1.0,3.0
84,seed84_quad2_scenario3,quad2,vote5_state_machine_confirm_3,60,0.5166666666666667,0.5237032528572394,0.5378778656928382,0.6666666666666666,0.45161290322580644,0.45283018867924524,4,5,1,0,4,3,0.75,6.0
84,seed84_quad3_scenario1,quad3,raw_prediction,60,1.0,1.0,1.0,1.0,1.0,1.0,4,4,0,0,4,4,1.0,0.0
84,seed84_quad3_scenario1,quad3,majority_vote_3,60,0.9333333333333333,0.9305555555555555,0.9333333333333333,0.9583333333333334,0.9166666666666666,0.9166666666666666,4,4,0,0,4,4,1.0,1.0
84,seed84_quad3_scenario1,quad3,majority_vote_5,60,0.8666666666666667,0.8611111111111112,0.8666666666666667,0.9166666666666666,0.8333333333333334,0.8333333333333334,4,4,0,0,4,4,1.0,2.0
84,seed84_quad3_scenario1,quad3,majority_vote_7,60,0.8,0.7916666666666666,0.8,0.875,0.75,0.75,4,4,0,0,4,4,1.0,3.0
84,seed84_quad3_scenario1,quad3,state_machine_confirm_2,60,0.9333333333333333,0.9305555555555555,0.9333333333333333,0.9583333333333334,0.9166666666666666,0.9166666666666666,4,4,0,0,4,4,1.0,1.0
84,seed84_quad3_scenario1,quad3,state_machine_confirm_3,60,0.8666666666666667,0.8611111111111112,0.8666666666666667,0.9166666666666666,0.8333333333333334,0.8333333333333334,4,4,0,0,4,4,1.0,2.0
84,seed84_quad3_scenario1,quad3,vote5_state_machine_confirm_2,60,0.8,0.7916666666666666,0.8,0.875,0.75,0.75,4,4,0,0,4,4,1.0,3.0
84,seed84_quad3_scenario1,quad3,vote5_state_machine_confirm_3,60,0.7333333333333333,0.7222222222222222,0.7333333333333333,0.8333333333333334,0.6666666666666666,0.6666666666666666,4,4,0,0,4,4,1.0,4.0
84,seed84_quad3_scenario2,quad3,raw_prediction,60,1.0,1.0,1.0,1.0,1.0,1.0,4,4,0,0,4,4,1.0,0.0
84,seed84_quad3_scenario2,quad3,majority_vote_3,60,0.9333333333333333,0.9305555555555555,0.9333333333333333,0.9583333333333334,0.9166666666666666,0.9166666666666666,4,4,0,0,4,4,1.0,1.0
84,seed84_quad3_scenario2,quad3,majority_vote_5,60,0.8666666666666667,0.8611111111111112,0.8666666666666667,0.9166666666666666,0.8333333333333334,0.8333333333333334,4,4,0,0,4,4,1.0,2.0
84,seed84_quad3_scenario2,quad3,majority_vote_7,60,0.8,0.7916666666666666,0.8,0.875,0.75,0.75,4,4,0,0,4,4,1.0,3.0
84,seed84_quad3_scenario2,quad3,state_machine_confirm_2,60,0.9333333333333333,0.9305555555555555,0.9333333333333333,0.9583333333333334,0.9166666666666666,0.9166666666666666,4,4,0,0,4,4,1.0,1.0
84,seed84_quad3_scenario2,quad3,state_machine_confirm_3,60,0.8666666666666667,0.8611111111111112,0.8666666666666667,0.9166666666666666,0.8333333333333334,0.8333333333333334,4,4,0,0,4,4,1.0,2.0
84,seed84_quad3_scenario2,quad3,vote5_state_machine_confirm_2,60,0.8,0.7916666666666666,0.8,0.875,0.75,0.75,4,4,0,0,4,4,1.0,3.0
84,seed84_quad3_scenario2,quad3,vote5_state_machine_confirm_3,60,0.7333333333333333,0.7222222222222222,0.7333333333333333,0.8333333333333334,0.6666666666666666,0.6666666666666666,4,4,0,0,4,4,1.0,4.0
84,seed84_quad3_scenario3,quad3,raw_prediction,60,1.0,1.0,1.0,1.0,1.0,1.0,4,4,0,0,4,4,1.0,0.0
84,seed84_quad3_scenario3,quad3,majority_vote_3,60,0.9333333333333333,0.9305555555555555,0.9333333333333333,0.9583333333333334,0.9166666666666666,0.9166666666666666,4,4,0,0,4,4,1.0,1.0
84,seed84_quad3_scenario3,quad3,majority_vote_5,60,0.8666666666666667,0.8611111111111112,0.8666666666666667,0.9166666666666666,0.8333333333333334,0.8333333333333334,4,4,0,0,4,4,1.0,2.0
84,seed84_quad3_scenario3,quad3,majority_vote_7,60,0.8,0.7916666666666666,0.8,0.875,0.75,0.75,4,4,0,0,4,4,1.0,3.0
84,seed84_quad3_scenario3,quad3,state_machine_confirm_2,60,0.9333333333333333,0.9305555555555555,0.9333333333333333,0.9583333333333334,0.9166666666666666,0.9166666666666666,4,4,0,0,4,4,1.0,1.0
84,seed84_quad3_scenario3,quad3,state_machine_confirm_3,60,0.8666666666666667,0.8611111111111112,0.8666666666666667,0.9166666666666666,0.8333333333333334,0.8333333333333334,4,4,0,0,4,4,1.0,2.0
