seed,window_packets,step_packets,train_files,test_files,train_windows,test_windows,selected_subcarrier_count,selected_feature_count,model_name,family,top_k,top_k_sort,parameters_json,true_class,predicted_class,count
42,100,25,240,60,4023,1016,100,100,logistic_regression_balanced_top100,logistic_regression,100,100,"{""C"": 1.0, ""class_weight"": ""balanced"", ""max_iter"": 20000}",static_presence,empty,124
42,100,25,240,60,4023,1016,100,100,logistic_regression_balanced_top100,logistic_regression,100,100,"{""C"": 1.0, ""class_weight"": ""balanced"", ""max_iter"": 20000}",static_presence,static_presence,201
42,100,25,240,60,4023,1016,100,100,logistic_regression_balanced_top100,logistic_regression,100,100,"{""C"": 1.0, ""class_weight"": ""balanced"", ""max_iter"": 20000}",static_presence,movement,14
42,100,25,240,60,4023,1016,100,100,logistic_regression_balanced_top100,logistic_regression,100,100,"{""C"": 1.0, ""class_weight"": ""balanced"", ""max_iter"": 20000}",movement,empty,1
42,100,25,240,60,4023,1016,100,100,logistic_regression_balanced_top100,logistic_regression,100,100,"{""C"": 1.0, ""class_weight"": ""balanced"", ""max_iter"": 20000}",movement,static_presence,52
42,100,25,240,60,4023,1016,100,100,logistic_regression_balanced_top100,logistic_regression,100,100,"{""C"": 1.0, ""class_weight"": ""balanced"", ""max_iter"": 20000}",movement,movement,285
42,100,25,240,60,4023,1016,100,126,logistic_regression_balanced_top126,logistic_regression,126,126,"{""C"": 1.0, ""class_weight"": ""balanced"", ""max_iter"": 20000}",empty,empty,288
42,100,25,240,60,4023,1016,100,126,logistic_regression_balanced_top126,logistic_regression,126,126,"{""C"": 1.0, ""class_weight"": ""balanced"", ""max_iter"": 20000}",empty,static_presence,51
42,100,25,240,60,4023,1016,100,126,logistic_regression_balanced_top126,logistic_regression,126,126,"{""C"": 1.0, ""class_weight"": ""balanced"", ""max_iter"": 20000}",empty,movement,0
42,100,25,240,60,4023,1016,100,126,logistic_regression_balanced_top126,logistic_regression,126,126,"{""C"": 1.0, ""class_weight"": ""balanced"", ""max_iter"": 20000}",static_presence,empty,127
42,100,25,240,60,4023,1016,100,126,logistic_regression_balanced_top126,logistic_regression,126,126,"{""C"": 1.0, ""class_weight"": ""balanced"", ""max_iter"": 20000}",static_presence,static_presence,202
42,100,25,240,60,4023,1016,100,126,logistic_regression_balanced_top126,logistic_regression,126,126,"{""C"": 1.0, ""class_weight"": ""balanced"", ""max_iter"": 20000}",static_presence,movement,10
42,100,25,240,60,4023,1016,100,126,logistic_regression_balanced_top126,logistic_regression,126,126,"{""C"": 1.0, ""class_weight"": ""balanced"", ""max_iter"": 20000}",movement,empty,1
42,100,25,240,60,4023,1016,100,126,logistic_regression_balanced_top126,logistic_regression,126,126,"{""C"": 1.0, ""class_weight"": ""balanced"", ""max_iter"": 20000}",movement,static_presence,46
42,100,25,240,60,4023,1016,100,126,logistic_regression_balanced_top126,logistic_regression,126,126,"{""C"": 1.0, ""class_weight"": ""balanced"", ""max_iter"": 20000}",movement,movement,291
42,100,25,240,60,4023,1016,100,160,logistic_regression_balanced_top160,logistic_regression,160,160,"{""C"": 1.0, ""class_weight"": ""balanced"", ""max_iter"": 20000}",empty,empty,284
42,100,25,240,60,4023,1016,100,160,logistic_regression_balanced_top160,logistic_regression,160,160,"{""C"": 1.0, ""class_weight"": ""balanced"", ""max_iter"": 20000}",empty,static_presence,54
42,100,25,240,60,4023,1016,100,160,logistic_regression_balanced_top160,logistic_regression,160,160,"{""C"": 1.0, ""class_weight"": ""balanced"", ""max_iter"": 20000}",empty,movement,1
42,100,25,240,60,4023,1016,100,160,logistic_regression_balanced_top160,logistic_regression,160,160,"{""C"": 1.0, ""class_weight"": ""balanced"", ""max_iter"": 20000}",static_presence,empty,126
42,100,25,240,60,4023,1016,100,160,logistic_regression_balanced_top160,logistic_regression,160,160,"{""C"": 1.0, ""class_weight"": ""balanced"", ""max_iter"": 20000}",static_presence,static_presence,196
42,100,25,240,60,4023,1016,100,160,logistic_regression_balanced_top160,logistic_regression,160,160,"{""C"": 1.0, ""class_weight"": ""balanced"", ""max_iter"": 20000}",static_presence,movement,17
42,100,25,240,60,4023,1016,100,160,logistic_regression_balanced_top160,logistic_regression,160,160,"{""C"": 1.0, ""class_weight"": ""balanced"", ""max_iter"": 20000}",movement,empty,2
42,100,25,240,60,4023,1016,100,160,logistic_regression_balanced_top160,logistic_regression,160,160,"{""C"": 1.0, ""class_weight"": ""balanced"", ""max_iter"": 20000}",movement,static_presence,41
42,100,25,240,60,4023,1016,100,160,logistic_regression_balanced_top160,logistic_regression,160,160,"{""C"": 1.0, ""class_weight"": ""balanced"", ""max_iter"": 20000}",movement,movement,295
42,100,25,240,60,4023,1016,100,1100,logistic_regression_balanced_topall,logistic_regression,all,1100,"{""C"": 1.0, ""class_weight"": ""balanced"", ""max_iter"": 20000}",empty,empty,291
42,100,25,240,60,4023,1016,100,1100,logistic_regression_balanced_topall,logistic_regression,all,1100,"{""C"": 1.0, ""class_weight"": ""balanced"", ""max_iter"": 20000}",empty,static_presence,41
42,100,25,240,60,4023,1016,100,1100,logistic_regression_balanced_topall,logistic_regression,all,1100,"{""C"": 1.0, ""class_weight"": ""balanced"", ""max_iter"": 20000}",empty,movement,7
42,100,25,240,60,4023,1016,100,1100,logistic_regression_balanced_topall,logistic_regression,all,1100,"{""C"": 1.0, ""class_weight"": ""balanced"", ""max_iter"": 20000}",static_presence,empty,70
42,100,25,240,60,4023,1016,100,1100,logistic_regression_balanced_topall,logistic_regression,all,1100,"{""C"": 1.0, ""class_weight"": ""balanced"", ""max_iter"": 20000}",static_presence,static_presence,258
42,100,25,240,60,4023,1016,100,1100,logistic_regression_balanced_topall,logistic_regression,all,1100,"{""C"": 1.0, ""class_weight"": ""balanced"", ""max_iter"": 20000}",static_presence,movement,11
42,100,25,240,60,4023,1016,100,1100,logistic_regression_balanced_topall,logistic_regression,all,1100,"{""C"": 1.0, ""class_weight"": ""balanced"", ""max_iter"": 20000}",movement,empty,3
42,100,25,240,60,4023,1016,100,1100,logistic_regression_balanced_topall,logistic_regression,all,1100,"{""C"": 1.0, ""class_weight"": ""balanced"", ""max_iter"": 20000}",movement,static_presence,19
42,100,25,240,60,4023,1016,100,1100,logistic_regression_balanced_topall,logistic_regression,all,1100,"{""C"": 1.0, ""class_weight"": ""balanced"", ""max_iter"": 20000}",movement,movement,316
