seed,window_packets,step_packets,train_files,test_files,train_windows,test_windows,selected_subcarrier_count,selected_feature_count,model_name,family,top_k,top_k_sort,parameters_json,class_index,class,precision,recall,f1,support,roc_auc,average_precision
42,100,25,240,60,4023,1016,100,1100,tree_depth10_topall,decision_tree,all,1100,"{""class_weight"": ""balanced"", ""max_depth"": 10, ""min_samples_split"": 5}",1,static_presence,0.7763157894736842,0.696165191740413,0.7340590979782271,339,0.7589726495949943,0.6581960944331355
42,100,25,240,60,4023,1016,100,1100,tree_depth10_topall,decision_tree,all,1100,"{""class_weight"": ""balanced"", ""max_depth"": 10, ""min_samples_split"": 5}",2,movement,0.8753623188405797,0.893491124260355,0.8843338213762811,338,0.9041450664153183,0.8226433917486645
42,100,25,240,60,4023,1016,100,70,tree_depth12_top70,decision_tree,70,70,"{""class_weight"": ""balanced"", ""max_depth"": 12, ""min_samples_split"": 5}",0,empty,0.6414565826330533,0.6755162241887905,0.6580459770114943,339,0.7784516977991573,0.5418458916356921
42,100,25,240,60,4023,1016,100,70,tree_depth12_top70,decision_tree,70,70,"{""class_weight"": ""balanced"", ""max_depth"": 12, ""min_samples_split"": 5}",1,static_presence,0.5659824046920822,0.5693215339233039,0.5676470588235294,339,0.6724291185736133,0.5053591985874706
42,100,25,240,60,4023,1016,100,70,tree_depth12_top70,decision_tree,70,70,"{""class_weight"": ""balanced"", ""max_depth"": 12, ""min_samples_split"": 5}",2,movement,0.9182389937106918,0.863905325443787,0.8902439024390244,338,0.9174346756034979,0.8360609874354923
42,100,25,240,60,4023,1016,100,100,tree_depth12_top100,decision_tree,100,100,"{""class_weight"": ""balanced"", ""max_depth"": 12, ""min_samples_split"": 5}",0,empty,0.7446236559139785,0.8171091445427728,0.7791842475386779,339,0.8225448033359041,0.6539593867306868
42,100,25,240,60,4023,1016,100,100,tree_depth12_top100,decision_tree,100,100,"{""class_weight"": ""balanced"", ""max_depth"": 12, ""min_samples_split"": 5}",1,static_presence,0.71875,0.6784660766961652,0.6980273141122914,339,0.7768525901622202,0.6439993451894335
42,100,25,240,60,4023,1016,100,100,tree_depth12_top100,decision_tree,100,100,"{""class_weight"": ""balanced"", ""max_depth"": 12, ""min_samples_split"": 5}",2,movement,0.941358024691358,0.9023668639053254,0.9214501510574018,338,0.9320530275261385,0.8842070238103213
42,100,25,240,60,4023,1016,100,126,tree_depth12_top126,decision_tree,126,126,"{""class_weight"": ""balanced"", ""max_depth"": 12, ""min_samples_split"": 5}",0,empty,0.8293413173652695,0.8171091445427728,0.8231797919762258,339,0.8755201457061563,0.7593643894472778
42,100,25,240,60,4023,1016,100,126,tree_depth12_top126,decision_tree,126,126,"{""class_weight"": ""balanced"", ""max_depth"": 12, ""min_samples_split"": 5}",1,static_presence,0.7397660818713451,0.7463126843657817,0.7430249632892805,339,0.7977368487557897,0.667837669018596
42,100,25,240,60,4023,1016,100,126,tree_depth12_top126,decision_tree,126,126,"{""class_weight"": ""balanced"", ""max_depth"": 12, ""min_samples_split"": 5}",2,movement,0.9,0.9053254437869822,0.9026548672566371,338,0.9037457890419088,0.8291966166319958
42,100,25,240,60,4023,1016,100,160,tree_depth12_top160,decision_tree,160,160,"{""class_weight"": ""balanced"", ""max_depth"": 12, ""min_samples_split"": 5}",0,empty,0.8111111111111111,0.8613569321533924,0.8354792560801144,339,0.8653176646928363,0.7534353767498863
42,100,25,240,60,4023,1016,100,160,tree_depth12_top160,decision_tree,160,160,"{""class_weight"": ""balanced"", ""max_depth"": 12, ""min_samples_split"": 5}",1,static_presence,0.7485207100591716,0.7463126843657817,0.7474150664697193,339,0.8189696866707624,0.671084622704222
42,100,25,240,60,4023,1016,100,160,tree_depth12_top160,decision_tree,160,160,"{""class_weight"": ""balanced"", ""max_depth"": 12, ""min_samples_split"": 5}",2,movement,0.9182389937106918,0.863905325443787,0.8902439024390244,338,0.8818269885322302,0.820321452199975
42,100,25,240,60,4023,1016,100,1100,tree_depth12_topall,decision_tree,all,1100,"{""class_weight"": ""balanced"", ""max_depth"": 12, ""min_samples_split"": 5}",0,empty,0.7971830985915493,0.8348082595870207,0.8155619596541787,339,0.8671890999246197,0.7398293346248754
42,100,25,240,60,4023,1016,100,1100,tree_depth12_topall,decision_tree,all,1100,"{""class_weight"": ""balanced"", ""max_depth"": 12, ""min_samples_split"": 5}",1,static_presence,0.7484076433121019,0.6932153392330384,0.7197549770290965,339,0.7530816590632802,0.6320332012366623
42,100,25,240,60,4023,1016,100,1100,tree_depth12_topall,decision_tree,all,1100,"{""class_weight"": ""balanced"", ""max_depth"": 12, ""min_samples_split"": 5}",2,movement,0.8645533141210374,0.8875739644970414,0.8759124087591241,338,0.8977326281614915,0.8128848071412517
42,100,25,240,60,4023,1016,100,70,random_forest_3_top70,random_forest,70,70,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_split"": 5, ""n_estimators"": 3}",0,empty,0.6744186046511628,0.7699115044247787,0.71900826446281,339,0.877711838189479,0.7048737441744011
42,100,25,240,60,4023,1016,100,70,random_forest_3_top70,random_forest,70,70,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_split"": 5, ""n_estimators"": 3}",1,static_presence,0.6642066420664207,0.5309734513274337,0.5901639344262295,339,0.7947630314200685,0.6437551031813322
42,100,25,240,60,4023,1016,100,70,random_forest_3_top70,random_forest,70,70,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_split"": 5, ""n_estimators"": 3}",2,movement,0.8994413407821229,0.9526627218934911,0.9252873563218391,338,0.9820696095372748,0.965873234315368
42,100,25,240,60,4023,1016,100,100,random_forest_3_top100,random_forest,100,100,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_split"": 5, ""n_estimators"": 3}",0,empty,0.7728459530026109,0.8731563421828908,0.8199445983379502,339,0.9040949355781841,0.7782274024758866
42,100,25,240,60,4023,1016,100,100,random_forest_3_top100,random_forest,100,100,"{""class_weight"": ""balanced"", ""max_depth"": 8, ""min_samples_split"": 5, ""n_estimators"": 3}",1,static_presence,0.8102189781021898,0.6548672566371682,0.7243066884176182,339,0.8833827880245573,0.7823570526944367
