family,top_k,feature_index,selected_runs,mean_rank,mean_fisher_score,selection_rate
gradient_boosting,all,923,10,1012.6,0.0005421643449791558,1.0
gradient_boosting,all,924,10,702.0,0.0345613676524164,1.0
gradient_boosting,all,925,10,225.9,0.14768628916714704,1.0
gradient_boosting,all,926,10,370.4,0.09311051649944367,1.0
gradient_boosting,all,927,10,237.0,0.1329261751616043,1.0
gradient_boosting,all,928,10,177.2,0.16907307823725046,1.0
gradient_boosting,all,929,10,860.8,0.015992295449360892,1.0
gradient_boosting,all,930,10,474.9,0.07412345744655188,1.0
gradient_boosting,all,931,10,426.2,0.07936853100631121,1.0
gradient_boosting,all,932,10,698.6,0.035654857042458646,1.0
gradient_boosting,all,933,10,490.7,0.06904327348241976,1.0
gradient_boosting,all,934,10,1012.6,0.0005769206540277118,1.0
gradient_boosting,all,935,10,730.1,0.0311207497854459,1.0
gradient_boosting,all,936,10,229.5,0.14639367546190155,1.0
gradient_boosting,all,937,10,373.3,0.09218212229006528,1.0
gradient_boosting,all,938,10,218.3,0.14078426780515002,1.0
gradient_boosting,all,939,10,175.6,0.16890517302085736,1.0
gradient_boosting,all,940,10,869.9,0.015013793812136082,1.0
gradient_boosting,all,941,10,426.2,0.0835905589264251,1.0
gradient_boosting,all,942,10,420.8,0.08041731321393933,1.0
gradient_boosting,all,943,10,702.7,0.03501589048977587,1.0
gradient_boosting,all,944,10,464.2,0.07345152273093639,1.0
gradient_boosting,all,945,10,1013.9,0.0006049758582307191,1.0
gradient_boosting,all,946,10,736.9,0.030228330232423724,1.0
gradient_boosting,all,947,10,255.0,0.13789246881090253,1.0
gradient_boosting,all,948,10,388.7,0.08837261241518764,1.0
gradient_boosting,all,949,10,236.8,0.13493718757597503,1.0
gradient_boosting,all,950,10,192.5,0.1620210013879655,1.0
gradient_boosting,all,951,10,875.5,0.014252401625291941,1.0
gradient_boosting,all,952,10,412.2,0.08584190525986868,1.0
gradient_boosting,all,953,10,426.6,0.07855986692546683,1.0
gradient_boosting,all,954,10,706.9,0.03438028748699761,1.0
gradient_boosting,all,955,10,452.6,0.07436463270676086,1.0
gradient_boosting,all,956,10,1011.2,0.0006282715920258328,1.0
gradient_boosting,all,957,10,765.4,0.027017504873630416,1.0
gradient_boosting,all,958,10,319.8,0.11658008144383751,1.0
gradient_boosting,all,959,10,441.1,0.0764830920337252,1.0
gradient_boosting,all,960,10,275.2,0.12152459304436387,1.0
gradient_boosting,all,961,10,251.4,0.1374191619359452,1.0
gradient_boosting,all,962,10,886.0,0.013157796804958344,1.0
gradient_boosting,all,963,10,531.8,0.06381335439086491,1.0
gradient_boosting,all,964,10,497.4,0.06552148795143023,1.0
gradient_boosting,all,965,10,752.2,0.02944737248093785,1.0
gradient_boosting,all,966,10,555.9,0.05776314563442868,1.0
gradient_boosting,all,967,10,1011.7,0.0006303572419354074,1.0
gradient_boosting,all,968,10,787.2,0.024362935343153362,1.0
gradient_boosting,all,969,10,376.5,0.09583265506855201,1.0
gradient_boosting,all,970,10,490.7,0.06631688130643969,1.0
gradient_boosting,all,971,10,336.4,0.10161689503981056,1.0
gradient_boosting,all,972,10,302.4,0.11494250880005744,1.0
gradient_boosting,all,973,10,895.8,0.011949586014135044,1.0
gradient_boosting,all,974,10,628.3,0.045369196659781626,1.0
gradient_boosting,all,975,10,542.7,0.057099741313674034,1.0
gradient_boosting,all,976,10,780.5,0.026504591254776794,1.0
gradient_boosting,all,977,10,622.1,0.04547149963020215,1.0
gradient_boosting,all,978,10,1008.5,0.0006493082965753469,1.0
gradient_boosting,all,979,10,807.4,0.022075632549290083,1.0
gradient_boosting,all,980,10,404.4,0.09182065005630446,1.0
gradient_boosting,all,981,10,499.0,0.06551912406882418,1.0
gradient_boosting,all,982,10,328.1,0.10380020634449907,1.0
gradient_boosting,all,983,10,317.9,0.11211907528688221,1.0
gradient_boosting,all,984,10,901.6,0.01115125111418178,1.0
gradient_boosting,all,985,10,599.1,0.05146475342145749,1.0
gradient_boosting,all,986,10,552.7,0.056676837998139294,1.0
gradient_boosting,all,987,10,781.1,0.026313657619929553,1.0
gradient_boosting,all,988,10,613.0,0.04865476765334175,1.0
gradient_boosting,all,989,10,1005.3,0.0006920290180243962,1.0
gradient_boosting,all,990,10,830.4,0.019361022843895147,1.0
gradient_boosting,all,991,10,449.4,0.08335795561165604,1.0
gradient_boosting,all,992,10,531.9,0.06054432786704822,1.0
gradient_boosting,all,993,10,378.0,0.0941945473198956,1.0
gradient_boosting,all,994,10,359.7,0.10213417989350093,1.0
gradient_boosting,all,995,10,907.0,0.01062612112534273,1.0
gradient_boosting,all,996,10,649.0,0.04682606157553769,1.0
gradient_boosting,all,997,10,579.9,0.053107800547561444,1.0
gradient_boosting,all,998,10,792.9,0.024839431642911854,1.0
gradient_boosting,all,999,10,644.1,0.04545591178710946,1.0
gradient_boosting,all,1000,10,1002.6,0.0007156400247680471,1.0
gradient_boosting,all,1001,10,847.5,0.017466228557286672,1.0
gradient_boosting,all,1002,10,504.5,0.07235099946939896,1.0
gradient_boosting,all,1003,10,579.3,0.053283625835552725,1.0
gradient_boosting,all,1004,10,425.4,0.08437002410853425,1.0
gradient_boosting,all,1005,10,412.9,0.08942351899727392,1.0
gradient_boosting,all,1006,10,913.5,0.00991010035503476,1.0
gradient_boosting,all,1007,10,710.5,0.03797670141211309,1.0
gradient_boosting,all,1008,10,628.4,0.04594848418453408,1.0
gradient_boosting,all,1009,10,825.1,0.021380974712472862,1.0
gradient_boosting,all,1010,10,696.8,0.03809902174004215,1.0
gradient_boosting,all,1011,10,1006.2,0.0007262084609948216,1.0
gradient_boosting,all,1012,10,861.4,0.01596794928701208,1.0
gradient_boosting,all,1013,10,546.9,0.06382312420152314,1.0
gradient_boosting,all,1014,10,604.2,0.04931728211886206,1.0
gradient_boosting,all,1015,10,488.4,0.07145249721653481,1.0
gradient_boosting,all,1016,10,449.1,0.07971322518451877,1.0
gradient_boosting,all,1017,10,920.2,0.009157884602886874,1.0
gradient_boosting,all,1018,10,721.3,0.03530807462442052,1.0
gradient_boosting,all,1019,10,654.4,0.042613163523081234,1.0
gradient_boosting,all,1020,10,829.4,0.020784928078867476,1.0
gradient_boosting,all,1021,10,709.8,0.03581509045156829,1.0
gradient_boosting,all,1022,10,1005.0,0.000815145650691889,1.0
gradient_boosting,all,1023,10,868.5,0.015098728162533822,1.0
gradient_boosting,all,1024,10,582.7,0.054990818956086686,1.0
gradient_boosting,all,1025,10,630.9,0.04464498896507503,1.0
gradient_boosting,all,1026,10,532.9,0.061898662178101596,1.0
gradient_boosting,all,1027,10,491.2,0.06853884806634565,1.0
gradient_boosting,all,1028,10,925.1,0.008650143671602745,1.0
gradient_boosting,all,1029,10,761.6,0.028480756931238492,1.0
gradient_boosting,all,1030,10,680.3,0.03803544604224722,1.0
gradient_boosting,all,1031,10,846.2,0.018560681859373325,1.0
gradient_boosting,all,1032,10,743.1,0.03042853143760834,1.0
gradient_boosting,all,1033,10,1003.0,0.0008028039991258042,1.0
gradient_boosting,all,1034,9,889.6666666666666,0.013224545595627892,0.9
gradient_boosting,all,1035,9,597.4444444444445,0.053806661738785955,0.9
gradient_boosting,all,1036,9,649.5555555555555,0.04294910237923714,0.9
gradient_boosting,all,1037,9,483.22222222222223,0.06970589348176716,0.9
gradient_boosting,all,1038,9,499.8888888888889,0.06811908948899487,0.9
gradient_boosting,all,1039,9,931.7777777777778,0.008480696705725297,0.9
gradient_boosting,all,1040,9,708.1111111111111,0.0358980510252351,0.9
gradient_boosting,all,1041,9,673.1111111111111,0.039284639789012456,0.9
gradient_boosting,all,1042,9,845.5555555555555,0.018854748090938785,0.9
gradient_boosting,all,1043,9,723.4444444444445,0.0335497107586977,0.9
gradient_boosting,all,1044,9,1005.2222222222222,0.0009201798352769358,0.9
gradient_boosting,all,1045,8,895.875,0.01285869768225885,0.8
gradient_boosting,all,1046,8,652.0,0.04758123140733538,0.8
gradient_boosting,all,1047,8,681.5,0.03995692667647838,0.8
gradient_boosting,all,1048,8,615.75,0.051016446212089415,0.8
gradient_boosting,all,1049,8,554.375,0.06037656987119114,0.8
gradient_boosting,all,1050,8,936.5,0.008303842736016127,0.8
gradient_boosting,all,1051,8,822.0,0.023320590539210304,0.8
gradient_boosting,all,1052,8,714.625,0.035594151195818546,0.8
gradient_boosting,all,1053,8,867.5,0.016955689375508422,0.8
gradient_boosting,all,1054,8,793.125,0.026656788898717282,0.8
gradient_boosting,all,1055,8,1010.25,0.0008219401797278568,0.8
gradient_boosting,all,1056,5,917.6,0.011803860913827022,0.5
gradient_boosting,all,1057,5,645.8,0.051359609874309306,0.5
gradient_boosting,all,1058,5,679.4,0.04214299269110772,0.5
gradient_boosting,all,1059,5,646.0,0.04922469049570278,0.5
gradient_boosting,all,1060,5,555.4,0.06355062220393844,0.5
gradient_boosting,all,1061,5,949.0,0.00841052653075433,0.5
gradient_boosting,all,1062,5,841.6,0.022825434283704232,0.5
gradient_boosting,all,1063,5,749.0,0.03337980902309851,0.5
gradient_boosting,all,1064,5,875.0,0.017448798505905312,0.5
gradient_boosting,all,1065,5,805.4,0.026453638558147953,0.5
gradient_boosting,all,1066,5,1035.2,0.0005019391048415379,0.5
gradient_boosting,all,1067,5,916.0,0.01186744358555487,0.5
gradient_boosting,all,1068,5,639.6,0.05022411552568442,0.5
gradient_boosting,all,1069,5,685.6,0.04047573846715187,0.5
gradient_boosting,all,1070,5,585.8,0.055238382914097536,0.5
gradient_boosting,all,1071,5,552.6,0.06272227920326334,0.5
gradient_boosting,all,1072,5,952.0,0.008116915117721436,0.5
gradient_boosting,all,1073,5,708.0,0.03788624877288969,0.5
gradient_boosting,all,1074,5,713.4,0.03725640533620257,0.5
gradient_boosting,all,1075,5,864.2,0.018728856674483006,0.5
gradient_boosting,all,1076,5,726.0,0.03514424827101682,0.5
gradient_boosting,all,1077,5,1031.0,0.0005668196750971211,0.5
gradient_boosting,all,1078,5,917.0,0.011784553849282743,0.5
gradient_boosting,all,1079,5,661.2,0.04566814529205336,0.5
gradient_boosting,all,1080,5,704.0,0.0381480716103277,0.5
gradient_boosting,all,1081,5,606.0,0.053758262666363354,0.5
gradient_boosting,all,1082,5,576.2,0.057622338562356636,0.5
gradient_boosting,all,1083,5,957.4,0.0076376660501993755,0.5
gradient_boosting,all,1084,5,714.4,0.03688828742047519,0.5
gradient_boosting,all,1085,5,692.2,0.0388209367606848,0.5
gradient_boosting,all,1086,5,862.4,0.018410817812683992,0.5
gradient_boosting,all,1087,5,731.6,0.03420284924765239,0.5
gradient_boosting,all,1088,5,1022.8,0.0006566235216355075,0.5
gradient_boosting,all,1089,3,936.0,0.011562004001800325,0.3
gradient_boosting,all,1090,3,663.3333333333334,0.04885493126105178,0.3
gradient_boosting,all,1091,3,713.0,0.04011815213648371,0.3
gradient_boosting,all,1092,3,650.0,0.05256907261234878,0.3
gradient_boosting,all,1093,3,582.6666666666666,0.06062362070853856,0.3
gradient_boosting,all,1094,3,972.6666666666666,0.007905364248114602,0.3
gradient_boosting,all,1095,3,824.0,0.02598587233756247,0.3
gradient_boosting,all,1096,3,717.0,0.038724808800179346,0.3
gradient_boosting,all,1097,3,887.6666666666666,0.01773538384479331,0.3
gradient_boosting,all,1098,3,802.6666666666666,0.028659845099686432,0.3
gradient_boosting,all,1099,3,1035.0,0.0006703657261493294,0.3
gradient_boosting,all,1100,1,987.0,0.011508294455180985,0.1
gradient_boosting,all,1101,1,590.0,0.06685253974793072,0.1
gradient_boosting,all,1102,1,733.0,0.046560166108809684,0.1
gradient_boosting,all,1103,1,491.0,0.08619487355257889,0.1
gradient_boosting,all,1104,1,517.0,0.08030336639325772,0.1
gradient_boosting,all,1105,1,1020.0,0.007915717339257292,0.1
gradient_boosting,all,1106,1,873.0,0.0260080464065352,0.1
gradient_boosting,all,1107,1,777.0,0.04086789809181044,0.1
gradient_boosting,all,1108,1,921.0,0.019944020051801264,0.1
gradient_boosting,all,1109,1,840.0,0.031259203803538034,0.1
gradient_boosting,all,1110,1,1121.0,2.225556523487674e-05,0.1
gradient_boosting,all,1111,1,1013.0,0.008782565775467427,0.1
gradient_boosting,all,1112,1,681.0,0.053034738719122086,0.1
gradient_boosting,all,1113,1,739.0,0.04551370090832497,0.1
gradient_boosting,all,1114,1,778.0,0.04022703073939182,0.1
gradient_boosting,all,1115,1,602.0,0.06484596537063456,0.1
gradient_boosting,all,1116,1,1021.0,0.007825045814507011,0.1
gradient_boosting,all,1117,1,948.0,0.01583585703591359,0.1
gradient_boosting,all,1118,1,790.0,0.03800301814718952,0.1
gradient_boosting,all,1119,1,920.0,0.02011474958607258,0.1
gradient_boosting,all,1120,1,883.0,0.025015796287543867,0.1
gradient_boosting,all,1121,1,1155.0,5.3278757350350326e-08,0.1
gradient_boosting,all,1122,1,997.0,0.010471477069208215,0.1
gradient_boosting,all,1123,1,688.0,0.05238281882967985,0.1
gradient_boosting,all,1124,1,774.0,0.04097017209474191,0.1
gradient_boosting,all,1125,1,784.0,0.038724553528090844,0.1
gradient_boosting,all,1126,1,648.0,0.058125606706742196,0.1
gradient_boosting,all,1127,1,1031.0,0.006656818285514854,0.1
gradient_boosting,all,1128,1,876.0,0.025666511405694304,0.1
gradient_boosting,all,1129,1,817.0,0.03435675102416644,0.1
gradient_boosting,all,1130,1,928.0,0.01893984513873582,0.1
gradient_boosting,all,1131,1,854.0,0.02875123098547094,0.1
gradient_boosting,all,1132,1,1129.0,1.8737331999731625e-05,0.1
gradient_boosting,all,1133,1,1008.0,0.009626110289427715,0.1
gradient_boosting,all,1134,1,664.0,0.05470409218994554,0.1
gradient_boosting,all,1135,1,748.0,0.044067323365577685,0.1
gradient_boosting,all,1136,1,630.0,0.060417500113079566,0.1
gradient_boosting,all,1137,1,601.0,0.06547283286072877,0.1
gradient_boosting,all,1138,1,1027.0,0.006882001104251224,0.1
gradient_boosting,all,1139,1,651.0,0.057825355647691305,0.1
gradient_boosting,all,1140,1,734.0,0.046417833841652226,0.1
gradient_boosting,all,1141,1,892.0,0.023912172924705613,0.1
gradient_boosting,all,1142,1,719.0,0.048698667449527236,0.1
gradient_boosting,all,1143,1,1148.0,4.068891421925812e-06,0.1
gradient_boosting,all,1144,1,994.0,0.01092264702445184,0.1
gradient_boosting,all,1145,1,746.0,0.04421162229044129,0.1
gradient_boosting,all,1146,1,783.0,0.03886435098845233,0.1
gradient_boosting,all,1147,1,830.0,0.03277365621306543,0.1
gradient_boosting,all,1148,1,660.0,0.05489876172623924,0.1
gradient_boosting,all,1149,1,1033.0,0.0064877975326952655,0.1
gradient_boosting,all,1150,1,908.0,0.02149818997433423,0.1
gradient_boosting,all,1151,1,766.0,0.04179537518068734,0.1
gradient_boosting,all,1152,1,931.0,0.018308155345396662,0.1
gradient_boosting,all,1153,1,856.0,0.028428445226452284,0.1
gradient_boosting,all,1154,1,1111.0,3.436570044550234e-05,0.1
xgboost,100,133,4,97.0,0.1951110701890427,0.4
xgboost,100,136,1,93.0,0.19182387836064757,0.1
xgboost,100,144,1,100.0,0.18031178337773596,0.1
xgboost,100,155,10,79.3,0.22628096184537344,1.0
xgboost,100,158,6,90.33333333333333,0.19337999257617774,0.6
xgboost,100,166,10,71.1,0.2448510795453896,1.0
xgboost,100,169,10,80.9,0.22267339792380664,1.0
xgboost,100,177,10,70.7,0.2453613893751033,1.0
xgboost,100,180,9,80.88888888888889,0.2163056105181223,0.9
xgboost,100,188,10,60.9,0.26755941177717124,1.0
xgboost,100,191,10,69.1,0.24759322337336673,1.0
xgboost,100,199,10,54.9,0.2784391305984123,1.0
xgboost,100,202,10,60.2,0.2691431137259332,1.0
xgboost,100,210,10,30.7,0.31341746912645985,1.0
xgboost,100,213,10,45.9,0.2938560432663565,1.0
xgboost,100,221,10,34.0,0.3094172526899982,1.0
xgboost,100,224,10,44.3,0.2953228327746261,1.0
xgboost,100,232,10,26.0,0.3185884520349761,1.0
xgboost,100,235,10,48.7,0.2890499519989736,1.0
xgboost,100,243,10,28.1,0.3159576221955863,1.0
xgboost,100,246,10,42.1,0.297833370262582,1.0
xgboost,100,254,10,20.0,0.3287172716767081,1.0
xgboost,100,255,1,97.0,0.18517935706758987,0.1
xgboost,100,257,10,26.9,0.31939894459052254,1.0
xgboost,100,265,10,18.6,0.3301395011342354,1.0
xgboost,100,268,10,36.0,0.3057104385524062,1.0
xgboost,100,276,10,14.8,0.33754477250878023,1.0
xgboost,100,277,1,96.0,0.18687112752123664,0.1
xgboost,100,279,10,19.0,0.329144823933969,1.0
xgboost,100,281,2,98.5,0.18353557709093585,0.2
xgboost,100,287,10,9.8,0.3482810602819,1.0
xgboost,100,288,3,94.0,0.19954103835270962,0.3
xgboost,100,290,10,9.2,0.3539976849223563,1.0
xgboost,100,292,1,100.0,0.18506355852049,0.1
xgboost,100,295,1,99.0,0.18533879428848457,0.1
xgboost,100,298,10,13.7,0.33857369172521035,1.0
xgboost,100,301,10,16.4,0.3347575135436063,1.0
xgboost,100,303,2,90.5,0.20160441445397703,0.2
xgboost,100,306,1,89.0,0.19956926749402662,0.1
xgboost,100,309,10,21.2,0.32730423507973766,1.0
xgboost,100,312,10,25.6,0.3203339317805995,1.0
xgboost,100,320,10,24.0,0.3228237764853911,1.0
xgboost,100,323,10,35.4,0.3082044189248544,1.0
xgboost,100,331,10,20.3,0.3271753124626827,1.0
xgboost,100,334,10,37.2,0.3060367956898754,1.0
xgboost,100,342,10,31.1,0.31254651730518224,1.0
xgboost,100,345,10,39.1,0.30363145631617694,1.0
xgboost,100,353,10,32.8,0.3112769892456987,1.0
xgboost,100,356,10,40.3,0.3027173175379937,1.0
xgboost,100,364,10,26.4,0.31739767464287266,1.0
xgboost,100,367,10,35.4,0.3079028995441519,1.0
xgboost,100,375,10,32.0,0.31196233964016323,1.0
xgboost,100,378,10,39.0,0.30454326711503077,1.0
xgboost,100,386,10,44.9,0.29486361329095534,1.0
xgboost,100,389,10,55.2,0.27681624094507895,1.0
xgboost,100,397,10,54.7,0.2781891117157095,1.0
xgboost,100,400,10,67.6,0.25344130041688584,1.0
xgboost,100,408,10,57.9,0.2723785591519128,1.0
xgboost,100,411,10,55.1,0.27728601312602164,1.0
xgboost,100,419,10,55.5,0.27550372914963134,1.0
xgboost,100,422,10,47.5,0.2916751516841589,1.0
xgboost,100,430,10,66.3,0.25447351671965335,1.0
xgboost,100,433,10,70.7,0.2470711395906821,1.0
xgboost,100,441,10,82.6,0.22285399409809353,1.0
xgboost,100,444,10,84.2,0.2170499806544456,1.0
xgboost,100,452,8,89.875,0.21107568448082,0.8
xgboost,100,455,10,91.1,0.20747150812305803,1.0
xgboost,100,466,1,94.0,0.2192210817364879,0.1
xgboost,100,496,1,98.0,0.2649002308689647,0.1
xgboost,100,499,1,100.0,0.26339371857879407,0.1
xgboost,100,685,1,99.0,0.17368010498944203,0.1
xgboost,100,696,3,91.66666666666667,0.19027351873805262,0.3
xgboost,100,738,4,88.75,0.2031585617335996,0.4
xgboost,100,740,5,87.2,0.20541272611037878,0.5
xgboost,100,741,9,85.55555555555556,0.21413232835178422,0.9
xgboost,100,749,9,85.77777777777777,0.2140395785335138,0.9
xgboost,100,751,6,92.0,0.2005618101063419,0.6
xgboost,100,752,10,74.9,0.23734587739418248,1.0
xgboost,100,760,10,81.8,0.22357244206932628,1.0
xgboost,100,762,1,91.0,0.1872883942454502,0.1
xgboost,100,763,10,71.8,0.24313660057641454,1.0
xgboost,100,771,10,64.4,0.26041339458552665,1.0
xgboost,100,773,9,80.22222222222223,0.21667372966794643,0.9
xgboost,100,774,10,57.9,0.27342492981161914,1.0
xgboost,100,782,10,37.6,0.30560485768593487,1.0
xgboost,100,784,8,80.875,0.21661769888349441,0.8
xgboost,100,785,10,28.1,0.3203619361891583,1.0
xgboost,100,787,1,93.0,0.20188699070693525,0.1
xgboost,100,793,10,29.5,0.316682806151639,1.0
xgboost,100,795,8,82.75,0.2145183172282945,0.8
xgboost,100,796,10,19.7,0.33116917458966405,1.0
xgboost,100,804,10,16.5,0.3478834970637393,1.0
xgboost,100,805,1,99.0,0.1808039475375768,0.1
xgboost,100,806,6,89.83333333333333,0.2023078602526972,0.6
xgboost,100,807,10,11.9,0.3564958379620765,1.0
xgboost,100,815,10,13.7,0.36150724787489674,1.0
xgboost,100,816,1,95.0,0.18700215978765658,0.1
xgboost,100,817,7,85.42857142857143,0.21054626494948128,0.7
xgboost,100,818,10,9.4,0.3668193337367763,1.0
xgboost,100,820,2,92.5,0.19581437672274588,0.2
xgboost,100,826,10,5.6,0.3678249633544985,1.0
xgboost,100,827,3,91.66666666666667,0.19496749798681112,0.3
xgboost,100,828,8,78.5,0.21691545071413298,0.8
xgboost,100,829,10,5.3,0.37111892259280505,1.0
xgboost,100,831,7,81.85714285714286,0.2104519068203623,0.7
xgboost,100,834,1,96.0,0.18558434700552237,0.1
xgboost,100,837,10,13.2,0.3445835308528554,1.0
xgboost,100,839,3,78.66666666666667,0.2122086361718497,0.3
xgboost,100,840,10,8.3,0.354942049170775,1.0
xgboost,100,842,2,86.0,0.2026566240245043,0.2
xgboost,100,848,10,31.9,0.31821845717892405,1.0
xgboost,100,850,4,87.0,0.20763898746233506,0.4
xgboost,100,851,10,26.5,0.32821863454985634,1.0
xgboost,100,859,10,34.0,0.3231331698351527,1.0
xgboost,100,861,6,77.83333333333333,0.23544747862541568,0.6
xgboost,100,862,10,27.7,0.3353918606486349,1.0
xgboost,100,864,4,82.25,0.24146268136865076,0.4
xgboost,100,865,2,92.0,0.2417897840655479,0.2
xgboost,100,870,9,45.77777777777778,0.29073610594611576,0.9
xgboost,100,872,5,83.0,0.21235087918046847,0.5
xgboost,100,873,10,40.8,0.29813777032949595,1.0
xgboost,100,881,6,59.166666666666664,0.27606873793717085,0.6
xgboost,100,883,1,95.0,0.1870795581067079,0.1
xgboost,100,884,10,65.4,0.2532572243501988,1.0
xgboost,100,892,5,65.0,0.2767057644434315,0.5
xgboost,100,894,3,91.66666666666667,0.19267531839221996,0.3
xgboost,100,895,10,72.9,0.24417579854439003,1.0
xgboost,100,903,4,68.0,0.26496017914789555,0.4
xgboost,100,905,3,87.33333333333333,0.19766049926080087,0.3
xgboost,100,906,8,74.125,0.24403639203514021,0.8
xgboost,100,914,4,82.5,0.24912365380119292,0.4
xgboost,100,916,2,91.0,0.2021223277021852,0.2
xgboost,100,917,4,68.75,0.2711580364599683,0.4
xgboost,100,925,1,76.0,0.32423541675383577,0.1
xgboost,100,928,3,87.0,0.24519215056948349,0.3
xgboost,100,936,1,70.0,0.3313986281020495,0.1
xgboost,100,939,2,82.0,0.2616501058086978,0.2
xgboost,100,947,1,75.0,0.32636836957475807,0.1
xgboost,100,950,1,67.0,0.33871096607924994,0.1
xgboost,100,958,1,83.0,0.30526801742794296,0.1
xgboost,100,961,1,80.0,0.31492597923248145,0.1
xgboost,126,133,10,102.1,0.19400629587192936,1.0
xgboost,126,136,7,108.28571428571429,0.17978875756668805,0.7
xgboost,126,144,10,111.8,0.18620536730167464,1.0
xgboost,126,147,8,116.0,0.17500365197270717,0.8
xgboost,126,155,10,79.3,0.22628096184537344,1.0
xgboost,126,158,9,96.22222222222223,0.19371136480881151,0.9
xgboost,126,166,10,71.1,0.2448510795453896,1.0
xgboost,126,169,10,80.9,0.22267339792380664,1.0
xgboost,126,177,10,70.7,0.2453613893751033,1.0
xgboost,126,180,10,84.0,0.2196121827155694,1.0
xgboost,126,188,10,60.9,0.26755941177717124,1.0
xgboost,126,191,10,69.1,0.24759322337336673,1.0
xgboost,126,199,10,54.9,0.2784391305984123,1.0
xgboost,126,202,10,60.2,0.2691431137259332,1.0
xgboost,126,210,10,30.7,0.31341746912645985,1.0
xgboost,126,211,1,113.0,0.1713607296189665,0.1
xgboost,126,213,10,45.9,0.2938560432663565,1.0
xgboost,126,221,10,34.0,0.3094172526899982,1.0
xgboost,126,224,10,44.3,0.2953228327746261,1.0
xgboost,126,232,10,26.0,0.3185884520349761,1.0
xgboost,126,233,1,115.0,0.170422746385145,0.1
xgboost,126,235,10,48.7,0.2890499519989736,1.0
xgboost,126,243,10,28.1,0.3159576221955863,1.0
xgboost,126,244,1,123.0,0.1668998360732173,0.1
xgboost,126,246,10,42.1,0.297833370262582,1.0
xgboost,126,254,10,20.0,0.3287172716767081,1.0
xgboost,126,255,4,110.5,0.17857128142253786,0.4
xgboost,126,257,10,26.9,0.31939894459052254,1.0
xgboost,126,265,10,18.6,0.3301395011342354,1.0
xgboost,126,266,1,118.0,0.16960719278187922,0.1
xgboost,126,268,10,36.0,0.3057104385524062,1.0
xgboost,126,276,10,14.8,0.33754477250878023,1.0
xgboost,126,277,4,114.25,0.17656967075203944,0.4
xgboost,126,279,10,19.0,0.329144823933969,1.0
xgboost,126,281,7,110.14285714285714,0.1776934463099747,0.7
xgboost,126,284,2,121.0,0.1611280534372903,0.2
xgboost,126,287,10,9.8,0.3482810602819,1.0
xgboost,126,288,9,105.22222222222223,0.1850776782420559,0.9
xgboost,126,289,1,125.0,0.1706501478084058,0.1
xgboost,126,290,10,9.2,0.3539976849223563,1.0
xgboost,126,292,3,112.33333333333333,0.17445915623978872,0.3
xgboost,126,295,2,109.5,0.17070931775717724,0.2
xgboost,126,298,10,13.7,0.33857369172521035,1.0
xgboost,126,299,4,116.25,0.17661579443973777,0.4
xgboost,126,301,10,16.4,0.3347575135436063,1.0
xgboost,126,303,5,101.8,0.18264375885497067,0.5
xgboost,126,306,4,108.75,0.17884040294107278,0.4
xgboost,126,309,10,21.2,0.32730423507973766,1.0
xgboost,126,310,3,117.66666666666667,0.17853624294351703,0.3
xgboost,126,311,1,113.0,0.17592833561667076,0.1
xgboost,126,312,10,25.6,0.3203339317805995,1.0
xgboost,126,320,10,24.0,0.3228237764853911,1.0
xgboost,126,323,10,35.4,0.3082044189248544,1.0
xgboost,126,331,10,20.3,0.3271753124626827,1.0
xgboost,126,334,10,37.2,0.3060367956898754,1.0
xgboost,126,342,10,31.1,0.31254651730518224,1.0
xgboost,126,345,10,39.1,0.30363145631617694,1.0
xgboost,126,353,10,32.8,0.3112769892456987,1.0
xgboost,126,356,10,40.3,0.3027173175379937,1.0
xgboost,126,364,10,26.4,0.31739767464287266,1.0
xgboost,126,367,10,35.4,0.3079028995441519,1.0
xgboost,126,375,10,32.0,0.31196233964016323,1.0
xgboost,126,377,1,124.0,0.17149957886300793,0.1
xgboost,126,378,10,39.0,0.30454326711503077,1.0
xgboost,126,386,10,44.9,0.29486361329095534,1.0
xgboost,126,389,10,55.2,0.27681624094507895,1.0
xgboost,126,397,10,54.7,0.2781891117157095,1.0
xgboost,126,400,10,67.6,0.25344130041688584,1.0
xgboost,126,408,10,57.9,0.2723785591519128,1.0
xgboost,126,411,10,55.1,0.27728601312602164,1.0
xgboost,126,419,10,55.5,0.27550372914963134,1.0
xgboost,126,422,10,47.5,0.2916751516841589,1.0
xgboost,126,430,10,66.3,0.25447351671965335,1.0
xgboost,126,433,10,70.7,0.2470711395906821,1.0
xgboost,126,441,10,82.6,0.22285399409809353,1.0
xgboost,126,444,10,84.2,0.2170499806544456,1.0
xgboost,126,452,10,92.6,0.20603343492091514,1.0
xgboost,126,455,10,91.1,0.20747150812305803,1.0
xgboost,126,463,5,113.6,0.1932448930171704,0.5
xgboost,126,466,10,108.7,0.18932782381227203,1.0
xgboost,126,474,5,114.6,0.19243089815195286,0.5
xgboost,126,477,7,116.0,0.17806332545107476,0.7
xgboost,126,496,1,98.0,0.2649002308689647,0.1
xgboost,126,499,1,100.0,0.26339371857879407,0.1
xgboost,126,685,4,108.25,0.18422189269714476,0.4
xgboost,126,696,7,103.28571428571429,0.18749471199692344,0.7
xgboost,126,707,3,118.33333333333333,0.1689157558088927,0.3
