source_file,file_name,session,quadrant,label,evaluation_count,mean_window_count,accuracy_mean,accuracy_std,mean_confidence
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_02\quad1\movement\movement_session_02_quad1_p026_20260719_005239.bin,movement_session_02_quad1_p026_20260719_005239.bin,session_02,quad1,movement,2,16.0,1.0,0.0,0.89
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_02\quad1\static_presence\static_presence_session_02_quad1_p006_20260719_004513.bin,static_presence_session_02_quad1_p006_20260719_004513.bin,session_02,quad1,static_presence,2,17.0,1.0,0.0,0.8091176470588235
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_02\quad2\empty\empty_session_02_quad2_p019_20260719_012916.bin,empty_session_02_quad2_p019_20260719_012916.bin,session_02,quad2,empty,2,17.0,1.0,0.0,0.7170588235294117
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_02\quad2\movement\movement_session_02_quad2_p012_20260719_012640.bin,movement_session_02_quad2_p012_20260719_012640.bin,session_02,quad2,movement,2,17.0,1.0,0.0,0.9291176470588235
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_02\quad2\static_presence\static_presence_session_02_quad2_p002_20260719_012257.bin,static_presence_session_02_quad2_p002_20260719_012257.bin,session_02,quad2,static_presence,2,17.0,1.0,0.0,0.8811764705882353
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_02\quad3\empty\empty_session_02_quad3_p001_20260719_003127.bin,empty_session_02_quad3_p001_20260719_003127.bin,session_02,quad3,empty,2,17.0,1.0,0.0,0.7941176470588236
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_02\quad3\empty\empty_session_02_quad3_p010_20260719_003448.bin,empty_session_02_quad3_p010_20260719_003448.bin,session_02,quad3,empty,2,17.0,1.0,0.0,0.8605882352941177
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_02\quad3\empty\empty_session_02_quad3_p014_20260719_003618.bin,empty_session_02_quad3_p014_20260719_003618.bin,session_02,quad3,empty,2,16.0,1.0,0.0,0.7765625
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_02\quad3\empty\empty_session_02_quad3_p019_20260719_003809.bin,empty_session_02_quad3_p019_20260719_003809.bin,session_02,quad3,empty,2,17.0,1.0,0.0,0.8908823529411765
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_02\quad3\movement\movement_session_02_quad3_p003_20260719_003212.bin,movement_session_02_quad3_p003_20260719_003212.bin,session_02,quad3,movement,2,17.0,1.0,0.0,0.9367647058823529
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_02\quad3\movement\movement_session_02_quad3_p004_20260719_003234.bin,movement_session_02_quad3_p004_20260719_003234.bin,session_02,quad3,movement,2,17.0,1.0,0.0,0.786470588235294
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_02\quad3\movement\movement_session_02_quad3_p008_20260719_003404.bin,movement_session_02_quad3_p008_20260719_003404.bin,session_02,quad3,movement,2,17.0,1.0,0.0,0.9158823529411765
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_02\quad3\movement\movement_session_02_quad3_p013_20260719_003555.bin,movement_session_02_quad3_p013_20260719_003555.bin,session_02,quad3,movement,2,17.0,1.0,0.0,0.956764705882353
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_02\quad3\static_presence\static_presence_session_02_quad3_p002_20260719_003150.bin,static_presence_session_02_quad3_p002_20260719_003150.bin,session_02,quad3,static_presence,2,17.0,1.0,0.0,0.8855882352941177
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_02\quad3\static_presence\static_presence_session_02_quad3_p020_20260719_003832.bin,static_presence_session_02_quad3_p020_20260719_003832.bin,session_02,quad3,static_presence,2,17.0,1.0,0.0,0.9797058823529412
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_02\quad4\movement\movement_session_02_quad4_p013_20260719_010026.bin,movement_session_02_quad4_p013_20260719_010026.bin,session_02,quad4,movement,2,17.0,1.0,0.0,0.8308823529411765
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_02\quad4\static_presence\static_presence_session_02_quad4_p002_20260719_010425.bin,static_presence_session_02_quad4_p002_20260719_010425.bin,session_02,quad4,static_presence,2,17.0,1.0,0.0,0.7497058823529412
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_02\quad4\static_presence\static_presence_session_02_quad4_p016_20260719_010938.bin,static_presence_session_02_quad4_p016_20260719_010938.bin,session_02,quad4,static_presence,2,17.0,1.0,0.0,0.8926470588235293
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_02\quad5\empty\empty_session_02_quad5_p018_20260719_011728.bin,empty_session_02_quad5_p018_20260719_011728.bin,session_02,quad5,empty,2,17.0,1.0,0.0,0.7458823529411764
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_02\quad5\empty\empty_session_02_quad5_p019_20260719_011751.bin,empty_session_02_quad5_p019_20260719_011751.bin,session_02,quad5,empty,2,17.0,1.0,0.0,0.7561764705882352
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_02\quad5\movement\movement_session_02_quad5_p003_20260719_011153.bin,movement_session_02_quad5_p003_20260719_011153.bin,session_02,quad5,movement,2,17.0,1.0,0.0,0.9352941176470588
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_02\quad5\movement\movement_session_02_quad5_p013_20260719_011537.bin,movement_session_02_quad5_p013_20260719_011537.bin,session_02,quad5,movement,2,17.0,1.0,0.0,0.9414705882352941
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_02\quad5\movement\movement_session_02_quad5_p022_20260719_011857.bin,movement_session_02_quad5_p022_20260719_011857.bin,session_02,quad5,movement,2,17.0,1.0,0.0,0.9688235294117648
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_02\quad5\movement\movement_session_02_quad5_p030_20260719_012156.bin,movement_session_02_quad5_p030_20260719_012156.bin,session_02,quad5,movement,2,17.0,1.0,0.0,0.9608823529411765
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_02\quad5\static_presence\static_presence_session_02_quad5_p011_20260719_011452.bin,static_presence_session_02_quad5_p011_20260719_011452.bin,session_02,quad5,static_presence,2,17.0,1.0,0.0,0.8079411764705883
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_02\quad5\static_presence\static_presence_session_02_quad5_p016_20260719_011644.bin,static_presence_session_02_quad5_p016_20260719_011644.bin,session_02,quad5,static_presence,2,17.0,1.0,0.0,0.8497058823529411
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_01\quad1\empty\empty_session_01_quad1_p001_20260718_161458.bin,empty_session_01_quad1_p001_20260718_161458.bin,session_01,quad1,empty,3,17.0,1.0,0.0,0.7554901960784314
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_01\quad1\empty\empty_session_01_quad1_p019_20260718_162311.bin,empty_session_01_quad1_p019_20260718_162311.bin,session_01,quad1,empty,3,17.0,1.0,0.0,0.8350980392156863
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_01\quad1\empty\empty_session_01_quad1_p027_20260718_162649.bin,empty_session_01_quad1_p027_20260718_162649.bin,session_01,quad1,empty,3,15.0,1.0,0.0,0.778888888888889
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_01\quad1\static_presence\static_presence_session_01_quad1_p002_20260718_161526.bin,static_presence_session_01_quad1_p002_20260718_161526.bin,session_01,quad1,static_presence,3,17.0,1.0,0.0,0.9141176470588235
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_01\quad1\static_presence\static_presence_session_01_quad1_p020_20260718_162338.bin,static_presence_session_01_quad1_p020_20260718_162338.bin,session_01,quad1,static_presence,3,17.0,1.0,0.0,0.8515686274509804
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_01\quad2\empty\empty_session_01_quad2_p028_20260718_164615.bin,empty_session_01_quad2_p028_20260718_164615.bin,session_01,quad2,empty,3,17.0,1.0,0.0,0.816078431372549
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_01\quad2\static_presence\static_presence_session_01_quad2_p024_20260718_164434.bin,static_presence_session_01_quad2_p024_20260718_164434.bin,session_01,quad2,static_presence,3,17.0,1.0,0.0,0.9598039215686273
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_01\quad3\empty\empty_session_01_quad3_p010_20260718_165329.bin,empty_session_01_quad3_p010_20260718_165329.bin,session_01,quad3,empty,3,17.0,1.0,0.0,0.8101960784313725
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_01\quad3\movement\movement_session_01_quad3_p003_20260718_165031.bin,movement_session_01_quad3_p003_20260718_165031.bin,session_01,quad3,movement,3,17.0,1.0,0.0,0.9576470588235294
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_01\quad3\movement\movement_session_01_quad3_p012_20260718_165420.bin,movement_session_01_quad3_p012_20260718_165420.bin,session_01,quad3,movement,3,17.0,1.0,0.0,0.9841176470588234
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_01\quad3\movement\movement_session_01_quad3_p017_20260718_165627.bin,movement_session_01_quad3_p017_20260718_165627.bin,session_01,quad3,movement,3,17.0,1.0,0.0,0.8937254901960784
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_01\quad4\empty\empty_session_01_quad4_p005_20260718_172813.bin,empty_session_01_quad4_p005_20260718_172813.bin,session_01,quad4,empty,3,16.0,1.0,0.0,0.785625
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_01\quad4\empty\empty_session_01_quad4_p014_20260718_173202.bin,empty_session_01_quad4_p014_20260718_173202.bin,session_01,quad4,empty,3,17.0,1.0,0.0,0.8358823529411765
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_01\quad4\static_presence\static_presence_session_01_quad4_p011_20260718_173045.bin,static_presence_session_01_quad4_p011_20260718_173045.bin,session_01,quad4,static_presence,3,17.0,1.0,0.0,0.8782352941176471
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_01\quad5\empty\empty_session_01_quad5_p009_20260718_174251.bin,empty_session_01_quad5_p009_20260718_174251.bin,session_01,quad5,empty,3,17.0,1.0,0.0,0.8337254901960783
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_01\quad5\empty\empty_session_01_quad5_p010_20260718_174317.bin,empty_session_01_quad5_p010_20260718_174317.bin,session_01,quad5,empty,3,17.0,1.0,0.0,0.8713725490196079
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_01\quad5\movement\movement_session_01_quad5_p008_20260718_174226.bin,movement_session_01_quad5_p008_20260718_174226.bin,session_01,quad5,movement,3,17.0,1.0,0.0,0.9507843137254902
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_01\quad5\static_presence\static_presence_session_01_quad5_p029_20260718_175119.bin,static_presence_session_01_quad5_p029_20260718_175119.bin,session_01,quad5,static_presence,3,17.0,1.0,0.0,0.9609803921568628
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_02\quad1\empty\empty_session_02_quad1_p010_20260719_004642.bin,empty_session_02_quad1_p010_20260719_004642.bin,session_02,quad1,empty,3,17.0,1.0,0.0,0.7876470588235294
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_02\quad1\movement\movement_session_02_quad1_p008_20260719_004558.bin,movement_session_02_quad1_p008_20260719_004558.bin,session_02,quad1,movement,3,16.0,1.0,0.0,0.89875
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_02\quad2\empty\empty_session_02_quad2_p010_20260719_012556.bin,empty_session_02_quad2_p010_20260719_012556.bin,session_02,quad2,empty,3,17.0,1.0,0.0,0.8480392156862745
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_02\quad2\static_presence\static_presence_session_02_quad2_p015_20260719_012747.bin,static_presence_session_02_quad2_p015_20260719_012747.bin,session_02,quad2,static_presence,3,17.0,1.0,0.0,0.8741176470588234
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_02\quad3\empty\empty_session_02_quad3_p023_20260719_003938.bin,empty_session_02_quad3_p023_20260719_003938.bin,session_02,quad3,empty,3,17.0,1.0,0.0,0.7878431372549021
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_02\quad3\movement\movement_session_02_quad3_p012_20260719_003533.bin,movement_session_02_quad3_p012_20260719_003533.bin,session_02,quad3,movement,3,17.0,1.0,0.0,0.9345098039215687
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_02\quad3\static_presence\static_presence_session_02_quad3_p025_20260719_004023.bin,static_presence_session_02_quad3_p025_20260719_004023.bin,session_02,quad3,static_presence,3,17.0,1.0,0.0,0.8296078431372549
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_02\quad4\empty\empty_session_02_quad4_p005_20260719_010532.bin,empty_session_02_quad4_p005_20260719_010532.bin,session_02,quad4,empty,3,17.0,1.0,0.0,0.7431372549019608
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_02\quad4\movement\movement_session_02_quad4_p003_20260719_010448.bin,movement_session_02_quad4_p003_20260719_010448.bin,session_02,quad4,movement,3,17.0,1.0,0.0,0.8501960784313726
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_02\quad5\movement\movement_session_02_quad5_p004_20260719_011216.bin,movement_session_02_quad5_p004_20260719_011216.bin,session_02,quad5,movement,3,17.0,1.0,0.0,0.9725490196078431
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_02\quad5\movement\movement_session_02_quad5_p008_20260719_011345.bin,movement_session_02_quad5_p008_20260719_011345.bin,session_02,quad5,movement,3,17.0,1.0,0.0,0.9699999999999999
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_01\quad1\movement\movement_session_01_quad1_p012_20260718_161959.bin,movement_session_01_quad1_p012_20260718_161959.bin,session_01,quad1,movement,4,16.0,1.0,0.0,0.87453125
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_01\quad3\empty\empty_session_01_quad3_p009_20260718_165304.bin,empty_session_01_quad3_p009_20260718_165304.bin,session_01,quad3,empty,4,17.0,1.0,0.0,0.8388235294117647
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_01\quad3\empty\empty_session_01_quad3_p027_20260718_170041.bin,empty_session_01_quad3_p027_20260718_170041.bin,session_01,quad3,empty,4,17.0,1.0,0.0,0.8345588235294118
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_01\quad3\movement\movement_session_01_quad3_p030_20260718_170157.bin,movement_session_01_quad3_p030_20260718_170157.bin,session_01,quad3,movement,4,17.0,1.0,0.0,0.8598529411764706
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_01\quad3\static_presence\static_presence_session_01_quad3_p002_20260718_165006.bin,static_presence_session_01_quad3_p002_20260718_165006.bin,session_01,quad3,static_presence,4,17.0,1.0,0.0,0.7701470588235294
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_01\quad4\empty\empty_session_01_quad4_p027_20260718_173731.bin,empty_session_01_quad4_p027_20260718_173731.bin,session_01,quad4,empty,4,17.0,1.0,0.0,0.8160294117647059
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_01\quad5\empty\empty_session_01_quad5_p001_20260718_173928.bin,empty_session_01_quad5_p001_20260718_173928.bin,session_01,quad5,empty,4,17.0,1.0,0.0,0.8289705882352941
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_01\quad5\empty\empty_session_01_quad5_p027_20260718_175028.bin,empty_session_01_quad5_p027_20260718_175028.bin,session_01,quad5,empty,4,17.0,1.0,0.0,0.8510294117647059
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_01\quad5\movement\movement_session_01_quad5_p017_20260718_174614.bin,movement_session_01_quad5_p017_20260718_174614.bin,session_01,quad5,movement,4,17.0,1.0,0.0,0.9139705882352942
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_02\quad1\empty\empty_session_02_quad1_p018_20260719_004941.bin,empty_session_02_quad1_p018_20260719_004941.bin,session_02,quad1,empty,4,17.0,1.0,0.0,0.8019117647058824
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_02\quad1\movement\movement_session_02_quad1_p012_20260719_004727.bin,movement_session_02_quad1_p012_20260719_004727.bin,session_02,quad1,movement,4,17.0,1.0,0.0,0.8901470588235294
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_02\quad2\movement\movement_session_02_quad2_p026_20260719_013153.bin,movement_session_02_quad2_p026_20260719_013153.bin,session_02,quad2,movement,4,17.0,1.0,0.0,0.8635294117647059
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_02\quad2\static_presence\static_presence_session_02_quad2_p024_20260719_013108.bin,static_presence_session_02_quad2_p024_20260719_013108.bin,session_02,quad2,static_presence,4,17.0,1.0,0.0,0.8527941176470588
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_01\quad2\movement\movement_session_01_quad2_p003_20260718_163541.bin,movement_session_01_quad2_p003_20260718_163541.bin,session_01,quad2,movement,5,17.0,1.0,0.0,0.8128235294117647
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_02\quad4\static_presence\static_presence_session_02_quad4_p011_20260719_005941.bin,static_presence_session_02_quad4_p011_20260719_005941.bin,session_02,quad4,static_presence,5,17.0,1.0,0.0,0.6787058823529412
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_02\quad5\static_presence\static_presence_session_02_quad5_p025_20260719_012004.bin,static_presence_session_02_quad5_p025_20260719_012004.bin,session_02,quad5,static_presence,5,17.0,1.0,0.0,0.9031764705882352
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_01\quad2\empty\empty_session_01_quad2_p027_20260718_164550.bin,empty_session_01_quad2_p027_20260718_164550.bin,session_01,quad2,empty,6,17.0,1.0,0.0,0.8868627450980392
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_01\quad2\movement\movement_session_01_quad2_p004_20260718_163606.bin,movement_session_01_quad2_p004_20260718_163606.bin,session_01,quad2,movement,6,17.0,1.0,0.0,0.847156862745098
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_02\quad2\empty\empty_session_02_quad2_p023_20260719_013046.bin,empty_session_02_quad2_p023_20260719_013046.bin,session_02,quad2,empty,6,17.0,1.0,0.0,0.7751960784313726
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_02\quad3\movement\movement_session_02_quad3_p026_20260719_004045.bin,movement_session_02_quad3_p026_20260719_004045.bin,session_02,quad3,movement,6,17.0,1.0,0.0,0.8802941176470588
C:\Users\Brazza\Documents\UFOP\TCC\Algoritmos\Tools\datasets\raw_bin\session_01\quad5\movement\movement_session_01_quad5_p022_20260718_174821.bin,movement_session_01_quad5_p022_20260718_174821.bin,session_01,quad5,movement,7,17.0,1.0,0.0,0.9597478991596639
