seed,window_packets,step_packets,train_files,test_files,train_windows,test_windows,selected_subcarrier_count,selected_feature_count,model_name,family,top_k,top_k_sort,parameters_json,true_class,predicted_class,count
7,100,25,240,60,4026,1013,96,1056,xgboost_depth3_20_all,xgboost,all,1056,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 20, ""reg_lambda"": 1.0, ""subsample"": 1.0, ""tree_method"": ""hist""}",empty,static_presence,38
7,100,25,240,60,4026,1013,96,1056,xgboost_depth3_20_all,xgboost,all,1056,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 20, ""reg_lambda"": 1.0, ""subsample"": 1.0, ""tree_method"": ""hist""}",empty,movement,2
7,100,25,240,60,4026,1013,96,1056,xgboost_depth3_20_all,xgboost,all,1056,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 20, ""reg_lambda"": 1.0, ""subsample"": 1.0, ""tree_method"": ""hist""}",static_presence,empty,70
7,100,25,240,60,4026,1013,96,1056,xgboost_depth3_20_all,xgboost,all,1056,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 20, ""reg_lambda"": 1.0, ""subsample"": 1.0, ""tree_method"": ""hist""}",static_presence,static_presence,240
7,100,25,240,60,4026,1013,96,1056,xgboost_depth3_20_all,xgboost,all,1056,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 20, ""reg_lambda"": 1.0, ""subsample"": 1.0, ""tree_method"": ""hist""}",static_presence,movement,28
7,100,25,240,60,4026,1013,96,1056,xgboost_depth3_20_all,xgboost,all,1056,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 20, ""reg_lambda"": 1.0, ""subsample"": 1.0, ""tree_method"": ""hist""}",movement,empty,5
7,100,25,240,60,4026,1013,96,1056,xgboost_depth3_20_all,xgboost,all,1056,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 20, ""reg_lambda"": 1.0, ""subsample"": 1.0, ""tree_method"": ""hist""}",movement,static_presence,20
7,100,25,240,60,4026,1013,96,1056,xgboost_depth3_20_all,xgboost,all,1056,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 20, ""reg_lambda"": 1.0, ""subsample"": 1.0, ""tree_method"": ""hist""}",movement,movement,312
13,100,25,240,60,4028,1011,94,1034,gradient_boosting_depth3_20_all,gradient_boosting,all,1034,"{""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 20}",empty,empty,297
13,100,25,240,60,4028,1011,94,1034,gradient_boosting_depth3_20_all,gradient_boosting,all,1034,"{""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 20}",empty,static_presence,37
13,100,25,240,60,4028,1011,94,1034,gradient_boosting_depth3_20_all,gradient_boosting,all,1034,"{""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 20}",empty,movement,4
13,100,25,240,60,4028,1011,94,1034,gradient_boosting_depth3_20_all,gradient_boosting,all,1034,"{""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 20}",static_presence,empty,37
13,100,25,240,60,4028,1011,94,1034,gradient_boosting_depth3_20_all,gradient_boosting,all,1034,"{""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 20}",static_presence,static_presence,238
13,100,25,240,60,4028,1011,94,1034,gradient_boosting_depth3_20_all,gradient_boosting,all,1034,"{""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 20}",static_presence,movement,61
13,100,25,240,60,4028,1011,94,1034,gradient_boosting_depth3_20_all,gradient_boosting,all,1034,"{""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 20}",movement,empty,2
13,100,25,240,60,4028,1011,94,1034,gradient_boosting_depth3_20_all,gradient_boosting,all,1034,"{""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 20}",movement,static_presence,23
13,100,25,240,60,4028,1011,94,1034,gradient_boosting_depth3_20_all,gradient_boosting,all,1034,"{""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 20}",movement,movement,312
13,100,25,240,60,4028,1011,94,1034,logistic_regression_c0_1_all,logistic_regression,all,1034,"{""C"": 0.1, ""class_weight"": null, ""max_iter"": 20000}",empty,empty,270
13,100,25,240,60,4028,1011,94,1034,logistic_regression_c0_1_all,logistic_regression,all,1034,"{""C"": 0.1, ""class_weight"": null, ""max_iter"": 20000}",empty,static_presence,62
13,100,25,240,60,4028,1011,94,1034,logistic_regression_c0_1_all,logistic_regression,all,1034,"{""C"": 0.1, ""class_weight"": null, ""max_iter"": 20000}",empty,movement,6
13,100,25,240,60,4028,1011,94,1034,logistic_regression_c0_1_all,logistic_regression,all,1034,"{""C"": 0.1, ""class_weight"": null, ""max_iter"": 20000}",static_presence,empty,55
13,100,25,240,60,4028,1011,94,1034,logistic_regression_c0_1_all,logistic_regression,all,1034,"{""C"": 0.1, ""class_weight"": null, ""max_iter"": 20000}",static_presence,static_presence,239
13,100,25,240,60,4028,1011,94,1034,logistic_regression_c0_1_all,logistic_regression,all,1034,"{""C"": 0.1, ""class_weight"": null, ""max_iter"": 20000}",static_presence,movement,42
13,100,25,240,60,4028,1011,94,1034,logistic_regression_c0_1_all,logistic_regression,all,1034,"{""C"": 0.1, ""class_weight"": null, ""max_iter"": 20000}",movement,empty,1
13,100,25,240,60,4028,1011,94,1034,logistic_regression_c0_1_all,logistic_regression,all,1034,"{""C"": 0.1, ""class_weight"": null, ""max_iter"": 20000}",movement,static_presence,17
13,100,25,240,60,4028,1011,94,1034,logistic_regression_c0_1_all,logistic_regression,all,1034,"{""C"": 0.1, ""class_weight"": null, ""max_iter"": 20000}",movement,movement,319
13,100,25,240,60,4028,1011,94,1034,logistic_regression_c1_all,logistic_regression,all,1034,"{""C"": 1.0, ""class_weight"": null, ""max_iter"": 20000}",empty,empty,251
13,100,25,240,60,4028,1011,94,1034,logistic_regression_c1_all,logistic_regression,all,1034,"{""C"": 1.0, ""class_weight"": null, ""max_iter"": 20000}",empty,static_presence,82
13,100,25,240,60,4028,1011,94,1034,logistic_regression_c1_all,logistic_regression,all,1034,"{""C"": 1.0, ""class_weight"": null, ""max_iter"": 20000}",empty,movement,5
13,100,25,240,60,4028,1011,94,1034,logistic_regression_c1_all,logistic_regression,all,1034,"{""C"": 1.0, ""class_weight"": null, ""max_iter"": 20000}",static_presence,empty,51
13,100,25,240,60,4028,1011,94,1034,logistic_regression_c1_all,logistic_regression,all,1034,"{""C"": 1.0, ""class_weight"": null, ""max_iter"": 20000}",static_presence,static_presence,241
13,100,25,240,60,4028,1011,94,1034,logistic_regression_c1_all,logistic_regression,all,1034,"{""C"": 1.0, ""class_weight"": null, ""max_iter"": 20000}",static_presence,movement,44
13,100,25,240,60,4028,1011,94,1034,logistic_regression_c1_all,logistic_regression,all,1034,"{""C"": 1.0, ""class_weight"": null, ""max_iter"": 20000}",movement,empty,0
13,100,25,240,60,4028,1011,94,1034,logistic_regression_c1_all,logistic_regression,all,1034,"{""C"": 1.0, ""class_weight"": null, ""max_iter"": 20000}",movement,static_presence,18
13,100,25,240,60,4028,1011,94,1034,logistic_regression_c1_all,logistic_regression,all,1034,"{""C"": 1.0, ""class_weight"": null, ""max_iter"": 20000}",movement,movement,319
13,100,25,240,60,4028,1011,94,1034,logistic_regression_c10_all,logistic_regression,all,1034,"{""C"": 10.0, ""class_weight"": null, ""max_iter"": 20000}",empty,empty,241
13,100,25,240,60,4028,1011,94,1034,logistic_regression_c10_all,logistic_regression,all,1034,"{""C"": 10.0, ""class_weight"": null, ""max_iter"": 20000}",empty,static_presence,87
13,100,25,240,60,4028,1011,94,1034,logistic_regression_c10_all,logistic_regression,all,1034,"{""C"": 10.0, ""class_weight"": null, ""max_iter"": 20000}",empty,movement,10
13,100,25,240,60,4028,1011,94,1034,logistic_regression_c10_all,logistic_regression,all,1034,"{""C"": 10.0, ""class_weight"": null, ""max_iter"": 20000}",static_presence,empty,52
13,100,25,240,60,4028,1011,94,1034,logistic_regression_c10_all,logistic_regression,all,1034,"{""C"": 10.0, ""class_weight"": null, ""max_iter"": 20000}",static_presence,static_presence,233
13,100,25,240,60,4028,1011,94,1034,logistic_regression_c10_all,logistic_regression,all,1034,"{""C"": 10.0, ""class_weight"": null, ""max_iter"": 20000}",static_presence,movement,51
13,100,25,240,60,4028,1011,94,1034,logistic_regression_c10_all,logistic_regression,all,1034,"{""C"": 10.0, ""class_weight"": null, ""max_iter"": 20000}",movement,empty,0
13,100,25,240,60,4028,1011,94,1034,logistic_regression_c10_all,logistic_regression,all,1034,"{""C"": 10.0, ""class_weight"": null, ""max_iter"": 20000}",movement,static_presence,18
