seed,window_packets,step_packets,train_files,test_files,train_windows,test_windows,selected_subcarrier_count,selected_feature_count,model_name,family,top_k,top_k_sort,parameters_json,class_index,class,precision,recall,f1,support,roc_auc,average_precision
7,100,25,240,60,4026,1013,96,1056,xgboost_depth3_20_topall,xgboost,all,1056,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 20, ""reg_lambda"": 1.0, ""subsample"": 1.0, ""tree_method"": ""hist""}",2,movement,0.9122807017543859,0.9258160237388724,0.9189985272459499,337,0.9893596474285814,0.9785845858516197
13,100,25,240,60,4028,1011,94,30,gradient_boosting_depth3_20_top30,gradient_boosting,30,30,"{""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 20}",0,empty,0.6394230769230769,0.7869822485207101,0.7055702917771883,338,0.8709039274818222,0.7138845915601173
13,100,25,240,60,4028,1011,94,30,gradient_boosting_depth3_20_top30,gradient_boosting,30,30,"{""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 20}",1,static_presence,0.5333333333333333,0.3333333333333333,0.41025641025641024,336,0.6930092592592592,0.4885849129414572
13,100,25,240,60,4028,1011,94,30,gradient_boosting_depth3_20_top30,gradient_boosting,30,30,"{""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 20}",2,movement,0.8,0.913946587537092,0.853185595567867,337,0.9586528894328559,0.8864718635650787
13,100,25,240,60,4028,1011,94,50,gradient_boosting_depth3_20_top50,gradient_boosting,50,50,"{""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 20}",0,empty,0.6180555555555556,0.7899408284023669,0.6935064935064935,338,0.8650768879080687,0.7089807453883158
13,100,25,240,60,4028,1011,94,50,gradient_boosting_depth3_20_top50,gradient_boosting,50,50,"{""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 20}",1,static_presence,0.48223350253807107,0.28273809523809523,0.35647279549718575,336,0.6787147266313933,0.46004939410300616
13,100,25,240,60,4028,1011,94,50,gradient_boosting_depth3_20_top50,gradient_boosting,50,50,"{""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 20}",2,movement,0.7958115183246073,0.9020771513353115,0.8456189151599444,337,0.9545870792205621,0.8725503796812765
13,100,25,240,60,4028,1011,94,70,gradient_boosting_depth3_20_top70,gradient_boosting,70,70,"{""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 20}",0,empty,0.8284883720930233,0.8431952662721893,0.8357771260997068,338,0.950317398911524,0.8690433999285846
13,100,25,240,60,4028,1011,94,70,gradient_boosting_depth3_20_top70,gradient_boosting,70,70,"{""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 20}",1,static_presence,0.7167832167832168,0.6101190476190477,0.6591639871382636,336,0.8053571428571429,0.7570984517059528
13,100,25,240,60,4028,1011,94,70,gradient_boosting_depth3_20_top70,gradient_boosting,70,70,"{""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 20}",2,movement,0.800524934383202,0.9050445103857567,0.8495821727019499,337,0.9611359613979167,0.913127149833615
13,100,25,240,60,4028,1011,94,100,gradient_boosting_depth3_20_top100,gradient_boosting,100,100,"{""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 20}",0,empty,0.8717201166180758,0.8846153846153846,0.8781204111600588,338,0.9812374161442625,0.9638262483767088
13,100,25,240,60,4028,1011,94,100,gradient_boosting_depth3_20_top100,gradient_boosting,100,100,"{""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 20}",1,static_presence,0.7986348122866894,0.6964285714285714,0.7440381558028617,336,0.8721781305114639,0.8530325800757841
13,100,25,240,60,4028,1011,94,100,gradient_boosting_depth3_20_top100,gradient_boosting,100,100,"{""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 20}",2,movement,0.8293333333333334,0.9228486646884273,0.8735955056179775,337,0.966610606767692,0.9052308277425672
13,100,25,240,60,4028,1011,94,126,gradient_boosting_depth3_20_top126,gradient_boosting,126,126,"{""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 20}",0,empty,0.8668555240793201,0.9053254437869822,0.8856729377713459,338,0.9798614347134178,0.9605504905973175
13,100,25,240,60,4028,1011,94,126,gradient_boosting_depth3_20_top126,gradient_boosting,126,126,"{""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 20}",1,static_presence,0.8327272727272728,0.6815476190476191,0.7495908346972177,336,0.8753373015873016,0.8523475254985031
13,100,25,240,60,4028,1011,94,126,gradient_boosting_depth3_20_top126,gradient_boosting,126,126,"{""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 20}",2,movement,0.8276762402088773,0.9406528189910979,0.8805555555555555,337,0.9679776171314356,0.9120832205329835
13,100,25,240,60,4028,1011,94,160,gradient_boosting_depth3_20_top160,gradient_boosting,160,160,"{""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 20}",0,empty,0.8591160220994475,0.9201183431952663,0.8885714285714286,338,0.9807318638613644,0.961387660014135
13,100,25,240,60,4028,1011,94,160,gradient_boosting_depth3_20_top160,gradient_boosting,160,160,"{""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 20}",1,static_presence,0.8327137546468402,0.6666666666666666,0.740495867768595,336,0.8841887125220459,0.8568719897348814
13,100,25,240,60,4028,1011,94,160,gradient_boosting_depth3_20_top160,gradient_boosting,160,160,"{""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 20}",2,movement,0.8236842105263158,0.9287833827893175,0.8730822873082287,337,0.9722943761061558,0.9452021761443735
13,100,25,240,60,4028,1011,94,1034,gradient_boosting_depth3_20_topall,gradient_boosting,all,1034,"{""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 20}",0,empty,0.8839285714285714,0.878698224852071,0.8813056379821959,338,0.9780238620677527,0.9569735893219442
13,100,25,240,60,4028,1011,94,1034,gradient_boosting_depth3_20_topall,gradient_boosting,all,1034,"{""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 20}",1,static_presence,0.7986577181208053,0.7083333333333334,0.750788643533123,336,0.898042328042328,0.8640759114729035
13,100,25,240,60,4028,1011,94,1034,gradient_boosting_depth3_20_topall,gradient_boosting,all,1034,"{""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 20}",2,movement,0.8275862068965517,0.9258160237388724,0.8739495798319328,337,0.9782158863774445,0.9562044031229082
13,100,25,240,60,4028,1011,94,30,xgboost_depth3_20_top30,xgboost,30,30,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 20, ""reg_lambda"": 1.0, ""subsample"": 1.0, ""tree_method"": ""hist""}",0,empty,0.6195652173913043,0.8431952662721893,0.7142857142857143,338,0.8681739451541715,0.7107001937672556
13,100,25,240,60,4028,1011,94,30,xgboost_depth3_20_top30,xgboost,30,30,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 20, ""reg_lambda"": 1.0, ""subsample"": 1.0, ""tree_method"": ""hist""}",1,static_presence,0.5061728395061729,0.24404761904761904,0.3293172690763052,336,0.6887918871252204,0.47872302441302206
13,100,25,240,60,4028,1011,94,30,xgboost_depth3_20_top30,xgboost,30,30,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 20, ""reg_lambda"": 1.0, ""subsample"": 1.0, ""tree_method"": ""hist""}",2,movement,0.7892030848329049,0.9109792284866469,0.8457300275482094,337,0.9597513405947045,0.8967387797568519
13,100,25,240,60,4028,1011,94,50,xgboost_depth3_20_top50,xgboost,50,50,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 20, ""reg_lambda"": 1.0, ""subsample"": 1.0, ""tree_method"": ""hist""}",0,empty,0.6177105831533477,0.8461538461538461,0.714107365792759,338,0.8689256794183071,0.7190152729656571
13,100,25,240,60,4028,1011,94,50,xgboost_depth3_20_top50,xgboost,50,50,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 20, ""reg_lambda"": 1.0, ""subsample"": 1.0, ""tree_method"": ""hist""}",1,static_presence,0.49079754601226994,0.23809523809523808,0.32064128256513025,336,0.6873126102292769,0.45203019321870735
13,100,25,240,60,4028,1011,94,50,xgboost_depth3_20_top50,xgboost,50,50,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 20, ""reg_lambda"": 1.0, ""subsample"": 1.0, ""tree_method"": ""hist""}",2,movement,0.7922077922077922,0.9050445103857567,0.8448753462603878,337,0.9608982204650918,0.9071137148901964
13,100,25,240,60,4028,1011,94,70,xgboost_depth3_20_top70,xgboost,70,70,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 20, ""reg_lambda"": 1.0, ""subsample"": 1.0, ""tree_method"": ""hist""}",0,empty,0.8263305322128851,0.8727810650887574,0.8489208633093526,338,0.9525000659416021,0.8842536732652188
13,100,25,240,60,4028,1011,94,70,xgboost_depth3_20_top70,xgboost,70,70,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 20, ""reg_lambda"": 1.0, ""subsample"": 1.0, ""tree_method"": ""hist""}",1,static_presence,0.7547169811320755,0.5952380952380952,0.6655574043261231,336,0.8137522045855379,0.7648689774015218
13,100,25,240,60,4028,1011,94,70,xgboost_depth3_20_top70,xgboost,70,70,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 20, ""reg_lambda"": 1.0, ""subsample"": 1.0, ""tree_method"": ""hist""}",2,movement,0.7969151670951157,0.9198813056379822,0.8539944903581267,337,0.9630797136542542,0.9150790704786265
13,100,25,240,60,4028,1011,94,100,xgboost_depth3_20_top100,xgboost,100,100,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 20, ""reg_lambda"": 1.0, ""subsample"": 1.0, ""tree_method"": ""hist""}",0,empty,0.8806818181818182,0.9171597633136095,0.8985507246376812,338,0.9820111309424373,0.9647865231747347
13,100,25,240,60,4028,1011,94,100,xgboost_depth3_20_top100,xgboost,100,100,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 20, ""reg_lambda"": 1.0, ""subsample"": 1.0, ""tree_method"": ""hist""}",1,static_presence,0.855072463768116,0.7023809523809523,0.7712418300653595,336,0.8662566137566136,0.8528783449131594
13,100,25,240,60,4028,1011,94,100,xgboost_depth3_20_top100,xgboost,100,100,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 20, ""reg_lambda"": 1.0, ""subsample"": 1.0, ""tree_method"": ""hist""}",2,movement,0.8302872062663186,0.9436201780415431,0.8833333333333333,337,0.9649023941392457,0.8907825111252529
13,100,25,240,60,4028,1011,94,126,xgboost_depth3_20_top126,xgboost,126,126,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 20, ""reg_lambda"": 1.0, ""subsample"": 1.0, ""tree_method"": ""hist""}",0,empty,0.8666666666666667,0.9230769230769231,0.8939828080229226,338,0.9796064605185647,0.9582590294356856
13,100,25,240,60,4028,1011,94,126,xgboost_depth3_20_top126,xgboost,126,126,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 20, ""reg_lambda"": 1.0, ""subsample"": 1.0, ""tree_method"": ""hist""}",1,static_presence,0.8664122137404581,0.6755952380952381,0.7591973244147158,336,0.8709347442680776,0.8506436802795924
13,100,25,240,60,4028,1011,94,126,xgboost_depth3_20_top126,xgboost,126,126,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 20, ""reg_lambda"": 1.0, ""subsample"": 1.0, ""tree_method"": ""hist""}",2,movement,0.8277634961439588,0.9554896142433235,0.8870523415977961,337,0.9679842210462362,0.9227164477774474
13,100,25,240,60,4028,1011,94,160,xgboost_depth3_20_top160,xgboost,160,160,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 20, ""reg_lambda"": 1.0, ""subsample"": 1.0, ""tree_method"": ""hist""}",0,empty,0.8482384823848238,0.9260355029585798,0.8854314002828855,338,0.9799119899417077,0.9545407872394124
