seed,window_packets,step_packets,train_files,test_files,train_windows,test_windows,selected_subcarrier_count,selected_feature_count,model_name,family,top_k,top_k_sort,parameters_json,class_index,class,precision,recall,f1,support,roc_auc,average_precision
13,100,25,240,60,4028,1011,94,1034,xgboost_depth3_20_all,xgboost,all,1034,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 3, ""min_child_weight"": 1, ""n_estimators"": 20, ""reg_lambda"": 1.0, ""subsample"": 1.0, ""tree_method"": ""hist""}",2,movement,0.8298429319371727,0.9406528189910979,0.8817802503477051,337,0.9777976384400673,0.9551878125265915
21,100,25,240,60,4033,1006,96,1056,gradient_boosting_depth3_20_all,gradient_boosting,all,1056,"{""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 20}",0,empty,0.7476190476190476,0.9235294117647059,0.8263157894736842,340,0.9553833245009716,0.8915832269019948
21,100,25,240,60,4033,1006,96,1056,gradient_boosting_depth3_20_all,gradient_boosting,all,1056,"{""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 20}",1,static_presence,0.853448275862069,0.6036585365853658,0.7071428571428572,328,0.9164598172530399,0.8629352616935544
21,100,25,240,60,4033,1006,96,1056,gradient_boosting_depth3_20_all,gradient_boosting,all,1056,"{""learning_rate"": 0.1, ""max_depth"": 3, ""n_estimators"": 20}",2,movement,0.8983050847457628,0.9408284023668639,0.9190751445086706,338,0.9850698012259506,0.9758463373414599
21,100,25,240,60,4033,1006,96,1056,logistic_regression_c0_1_all,logistic_regression,all,1056,"{""C"": 0.1, ""class_weight"": null, ""max_iter"": 20000}",0,empty,0.7293233082706767,0.8558823529411764,0.7875507442489851,340,0.9191529765059178,0.808726083909072
21,100,25,240,60,4033,1006,96,1056,logistic_regression_c0_1_all,logistic_regression,all,1056,"{""C"": 0.1, ""class_weight"": null, ""max_iter"": 20000}",1,static_presence,0.7335640138408305,0.6463414634146342,0.6871961102106969,328,0.8635198575437081,0.7824214522251401
21,100,25,240,60,4033,1006,96,1056,logistic_regression_c0_1_all,logistic_regression,all,1056,"{""C"": 0.1, ""class_weight"": null, ""max_iter"": 20000}",2,movement,0.9308176100628931,0.8757396449704142,0.9024390243902439,338,0.9718802040888638,0.9513561083654104
21,100,25,240,60,4033,1006,96,1056,logistic_regression_c1_all,logistic_regression,all,1056,"{""C"": 1.0, ""class_weight"": null, ""max_iter"": 20000}",0,empty,0.7012345679012346,0.8352941176470589,0.7624161073825504,340,0.9034313725490196,0.777221102774036
21,100,25,240,60,4033,1006,96,1056,logistic_regression_c1_all,logistic_regression,all,1056,"{""C"": 1.0, ""class_weight"": null, ""max_iter"": 20000}",1,static_presence,0.7092198581560284,0.6097560975609756,0.6557377049180327,328,0.8413779768328657,0.7481924031572483
21,100,25,240,60,4033,1006,96,1056,logistic_regression_c1_all,logistic_regression,all,1056,"{""C"": 1.0, ""class_weight"": null, ""max_iter"": 20000}",2,movement,0.9184952978056427,0.8668639053254438,0.8919330289193302,338,0.9632081989866421,0.9324106285762611
