seed,classifier,family,top_k,label,precision,recall,f1,support,roc_auc,average_precision
84,gradient_boosting_top231,gradient_boosting,231,empty,0.75,0.5454545454545454,0.631578947368421,33,0.9013867488443761,0.8084888899343285
84,gradient_boosting_top231,gradient_boosting,231,static_presence,0.5833333333333334,0.6774193548387096,0.6268656716417911,31,0.8112109994711793,0.728383371050577
84,gradient_boosting_top231,gradient_boosting,231,movement,0.5625,0.6428571428571429,0.6,28,0.7924107142857143,0.6898972120969928
84,xgboost_top231,xgboost,231,empty,0.7575757575757576,0.7575757575757576,0.7575757575757576,33,0.8906009244992297,0.7844620168683465
84,xgboost_top231,xgboost,231,static_presence,0.6129032258064516,0.6129032258064516,0.6129032258064516,31,0.7858276044420942,0.6744425982887424
84,xgboost_top231,xgboost,231,movement,0.5,0.5,0.5,28,0.7952008928571428,0.6726060661344226
126,gradient_boosting_top30,gradient_boosting,30,empty,0.7333333333333333,0.6875,0.7096774193548387,16,0.8810483870967741,0.7759961088755134
126,gradient_boosting_top30,gradient_boosting,30,static_presence,0.75,0.6774193548387096,0.711864406779661,31,0.813315030885381,0.6809817918296044
126,gradient_boosting_top30,gradient_boosting,30,movement,0.6857142857142857,0.7741935483870968,0.7272727272727273,31,0.8421413864104323,0.7530649540101311
126,xgboost_top30,xgboost,30,empty,0.8666666666666667,0.8125,0.8387096774193549,16,0.9173387096774194,0.8277659821709025
126,xgboost_top30,xgboost,30,static_presence,0.7777777777777778,0.6774193548387096,0.7241379310344828,31,0.7995881949210707,0.7082227167874369
126,xgboost_top30,xgboost,30,movement,0.7222222222222222,0.8387096774193549,0.7761194029850746,31,0.877831159917639,0.7852139440991226
126,gradient_boosting_top50,gradient_boosting,50,empty,0.8461538461538461,0.6875,0.7586206896551724,16,0.9133064516129032,0.7470966290045238
126,gradient_boosting_top50,gradient_boosting,50,static_presence,0.68,0.5483870967741935,0.6071428571428571,31,0.8064516129032258,0.7571020435071805
126,gradient_boosting_top50,gradient_boosting,50,movement,0.625,0.8064516129032258,0.704225352112676,31,0.8078242964996568,0.734982327645572
126,xgboost_top50,xgboost,50,empty,0.8333333333333334,0.625,0.7142857142857143,16,0.9395161290322581,0.8275610674048175
126,xgboost_top50,xgboost,50,static_presence,0.7407407407407407,0.6451612903225806,0.6896551724137931,31,0.8435140700068634,0.7932125305559266
126,xgboost_top50,xgboost,50,movement,0.6666666666666666,0.8387096774193549,0.7428571428571429,31,0.9025394646533974,0.8457354531826747
126,gradient_boosting_top70,gradient_boosting,70,empty,0.875,0.875,0.875,16,0.9324596774193549,0.8617478008103008
126,gradient_boosting_top70,gradient_boosting,70,static_presence,0.7037037037037037,0.6129032258064516,0.6551724137931034,31,0.8133150308853809,0.7675512015652053
126,gradient_boosting_top70,gradient_boosting,70,movement,0.6571428571428571,0.7419354838709677,0.696969696969697,31,0.853809196980096,0.7677377002707433
126,xgboost_top70,xgboost,70,empty,0.8461538461538461,0.6875,0.7586206896551724,16,0.9233870967741935,0.8215308996558996
126,xgboost_top70,xgboost,70,static_presence,0.7096774193548387,0.7096774193548387,0.7096774193548387,31,0.8043925875085792,0.7204477462774657
126,xgboost_top70,xgboost,70,movement,0.7058823529411765,0.7741935483870968,0.7384615384615385,31,0.87920384351407,0.8061152025975471
126,gradient_boosting_top100,gradient_boosting,100,empty,1.0,0.875,0.9333333333333333,16,0.935483870967742,0.9037015068265069
126,gradient_boosting_top100,gradient_boosting,100,static_presence,0.7916666666666666,0.6129032258064516,0.6909090909090909,31,0.8181194234728895,0.7899848805761336
126,gradient_boosting_top100,gradient_boosting,100,movement,0.7,0.9032258064516129,0.7887323943661971,31,0.9004804392587509,0.8010357797534334
126,xgboost_top100,xgboost,100,empty,0.8571428571428571,0.75,0.8,16,0.9425403225806451,0.8713138342458195
126,xgboost_top100,xgboost,100,static_presence,0.6774193548387096,0.6774193548387096,0.6774193548387096,31,0.785175017158545,0.7552614438769968
126,xgboost_top100,xgboost,100,movement,0.6666666666666666,0.7096774193548387,0.6875,31,0.8689087165408373,0.766116500653256
126,gradient_boosting_top126,gradient_boosting,126,empty,0.9285714285714286,0.8125,0.8666666666666667,16,0.9324596774193548,0.8833398083398083
126,gradient_boosting_top126,gradient_boosting,126,static_presence,0.7407407407407407,0.6451612903225806,0.6896551724137931,31,0.8373369938229237,0.8082035299561399
126,gradient_boosting_top126,gradient_boosting,126,movement,0.7027027027027027,0.8387096774193549,0.7647058823529411,31,0.9073438572409059,0.8220672388496962
126,xgboost_top126,xgboost,126,empty,0.8461538461538461,0.6875,0.7586206896551724,16,0.938508064516129,0.8420488365800866
126,xgboost_top126,xgboost,126,static_presence,0.6774193548387096,0.6774193548387096,0.6774193548387096,31,0.7865477007549759,0.7583213872643577
126,xgboost_top126,xgboost,126,movement,0.7058823529411765,0.7741935483870968,0.7384615384615385,31,0.876458476321208,0.7818722691324871
126,gradient_boosting_top160,gradient_boosting,160,empty,1.0,0.6875,0.8148148148148148,16,0.9324596774193548,0.888423729048729
126,gradient_boosting_top160,gradient_boosting,160,static_presence,0.65625,0.6774193548387096,0.6666666666666666,31,0.8037062457103636,0.7470463273810009
126,gradient_boosting_top160,gradient_boosting,160,movement,0.7142857142857143,0.8064516129032258,0.7575757575757576,31,0.8943033630748113,0.8249791331336475
126,xgboost_top160,xgboost,160,empty,1.0,0.75,0.8571428571428571,16,0.9566532258064517,0.906439393939394
126,xgboost_top160,xgboost,160,static_presence,0.6896551724137931,0.6451612903225806,0.6666666666666666,31,0.7803706245710365,0.7239838834660746
126,xgboost_top160,xgboost,160,movement,0.7027027027027027,0.8387096774193549,0.7647058823529411,31,0.880576527110501,0.804726844387557
126,gradient_boosting_top231,gradient_boosting,231,empty,1.0,0.75,0.8571428571428571,16,0.9445564516129032,0.9073331193838254
126,gradient_boosting_top231,gradient_boosting,231,static_presence,0.7419354838709677,0.7419354838709677,0.7419354838709677,31,0.8380233356211393,0.8108456611632402
126,gradient_boosting_top231,gradient_boosting,231,movement,0.7714285714285715,0.8709677419354839,0.8181818181818182,31,0.9004804392587509,0.7755439127713875
126,xgboost_top231,xgboost,231,empty,0.9333333333333333,0.875,0.9032258064516129,16,0.9536290322580645,0.9198190789473684
126,xgboost_top231,xgboost,231,static_presence,0.71875,0.7419354838709677,0.7301587301587301,31,0.817433081674674,0.7558521800245237
126,xgboost_top231,xgboost,231,movement,0.7419354838709677,0.7419354838709677,0.7419354838709677,31,0.873713109128346,0.7906042859276959
168,gradient_boosting_top30,gradient_boosting,30,empty,0.75,0.525,0.6176470588235294,40,0.8262931034482759,0.7480416071481675
168,gradient_boosting_top30,gradient_boosting,30,static_presence,0.5135135135135135,0.6785714285714286,0.5846153846153846,28,0.8056122448979592,0.6306466905058637
168,gradient_boosting_top30,gradient_boosting,30,movement,0.7272727272727273,0.8,0.7619047619047619,30,0.8705882352941177,0.8154932170216312
168,xgboost_top30,xgboost,30,empty,0.7333333333333333,0.55,0.6285714285714286,40,0.8525862068965517,0.7732630238383488
168,xgboost_top30,xgboost,30,static_presence,0.46153846153846156,0.6428571428571429,0.5373134328358209,28,0.7994897959183673,0.687785847738308
168,xgboost_top30,xgboost,30,movement,0.6896551724137931,0.6666666666666666,0.6779661016949152,30,0.8906862745098039,0.8148167864632396
168,gradient_boosting_top50,gradient_boosting,50,empty,0.7647058823529411,0.65,0.7027027027027027,40,0.8844827586206896,0.841229396233798
168,gradient_boosting_top50,gradient_boosting,50,static_presence,0.5882352941176471,0.7142857142857143,0.6451612903225806,28,0.8653061224489795,0.703651964882913
168,gradient_boosting_top50,gradient_boosting,50,movement,0.6666666666666666,0.6666666666666666,0.6666666666666666,30,0.8784313725490196,0.82614233816987
168,xgboost_top50,xgboost,50,empty,0.7058823529411765,0.6,0.6486486486486487,40,0.8504310344827587,0.8220339085463615
168,xgboost_top50,xgboost,50,static_presence,0.6,0.75,0.6666666666666666,28,0.8709183673469386,0.7434628628608688
168,xgboost_top50,xgboost,50,movement,0.6896551724137931,0.6666666666666666,0.6779661016949152,30,0.8857843137254902,0.8196079477293627
168,gradient_boosting_top70,gradient_boosting,70,empty,0.9,0.675,0.7714285714285715,40,0.9211206896551724,0.9074679202444401
168,gradient_boosting_top70,gradient_boosting,70,static_presence,0.525,0.75,0.6176470588235294,28,0.85,0.7040399115097905
168,gradient_boosting_top70,gradient_boosting,70,movement,0.7857142857142857,0.7333333333333333,0.7586206896551724,30,0.9137254901960784,0.8546379713306687
168,xgboost_top70,xgboost,70,empty,0.8709677419354839,0.675,0.7605633802816901,40,0.8883620689655172,0.8753520898382892
168,xgboost_top70,xgboost,70,static_presence,0.575,0.8214285714285714,0.6764705882352942,28,0.8857142857142857,0.7500876682334485
168,xgboost_top70,xgboost,70,movement,0.7407407407407407,0.6666666666666666,0.7017543859649122,30,0.9019607843137255,0.819176555212118
168,gradient_boosting_top100,gradient_boosting,100,empty,0.8947368421052632,0.85,0.8717948717948718,40,0.9754310344827586,0.9632624292970176
168,gradient_boosting_top100,gradient_boosting,100,static_presence,0.6206896551724138,0.6428571428571429,0.631578947368421,28,0.8913265306122449,0.7771153204724827
168,gradient_boosting_top100,gradient_boosting,100,movement,0.6774193548387096,0.7,0.6885245901639344,30,0.9137254901960784,0.8582418171484667
168,xgboost_top100,xgboost,100,empty,0.8888888888888888,0.8,0.8421052631578947,40,0.9599137931034483,0.9370364345918119
168,xgboost_top100,xgboost,100,static_presence,0.5588235294117647,0.6785714285714286,0.6129032258064516,28,0.8673469387755102,0.7345689714764867
168,xgboost_top100,xgboost,100,movement,0.75,0.7,0.7241379310344828,30,0.9142156862745098,0.8572106322282473
168,gradient_boosting_top126,gradient_boosting,126,empty,0.926829268292683,0.95,0.9382716049382716,40,0.9922413793103447,0.9891821386160619
168,gradient_boosting_top126,gradient_boosting,126,static_presence,0.7307692307692307,0.6785714285714286,0.7037037037037037,28,0.9127551020408163,0.8066876709995917
168,gradient_boosting_top126,gradient_boosting,126,movement,0.7096774193548387,0.7333333333333333,0.7213114754098361,30,0.9299019607843138,0.8779246812356568
168,xgboost_top126,xgboost,126,empty,0.9428571428571428,0.825,0.88,40,0.9685344827586208,0.9561391992197591
168,xgboost_top126,xgboost,126,static_presence,0.5882352941176471,0.7142857142857143,0.6451612903225806,28,0.8811224489795918,0.7615679594273798
168,xgboost_top126,xgboost,126,movement,0.7586206896551724,0.7333333333333333,0.7457627118644068,30,0.9078431372549021,0.8187961508760461
168,gradient_boosting_top160,gradient_boosting,160,empty,0.9090909090909091,1.0,0.9523809523809523,40,0.9896551724137931,0.9828572482672983
168,gradient_boosting_top160,gradient_boosting,160,static_presence,0.7692307692307693,0.7142857142857143,0.7407407407407407,28,0.9163265306122449,0.8228369333731291
168,gradient_boosting_top160,gradient_boosting,160,movement,0.7857142857142857,0.7333333333333333,0.7586206896551724,30,0.9249999999999999,0.8633202354317413
168,xgboost_top160,xgboost,160,empty,0.8947368421052632,0.85,0.8717948717948718,40,0.9689655172413792,0.9545217054474426
168,xgboost_top160,xgboost,160,static_presence,0.59375,0.6785714285714286,0.6333333333333333,28,0.8948979591836734,0.8053721572208542
168,xgboost_top160,xgboost,160,movement,0.7142857142857143,0.6666666666666666,0.6896551724137931,30,0.9196078431372549,0.847749731379075
168,gradient_boosting_top231,gradient_boosting,231,empty,0.9210526315789473,0.875,0.8974358974358975,40,0.9814655172413793,0.9729458351998727
168,gradient_boosting_top231,gradient_boosting,231,static_presence,0.5277777777777778,0.6785714285714286,0.59375,28,0.8545918367346939,0.6213703926502101
168,gradient_boosting_top231,gradient_boosting,231,movement,0.75,0.6,0.6666666666666666,30,0.8833333333333334,0.8253633489553959
168,xgboost_top231,xgboost,231,empty,0.9230769230769231,0.9,0.9113924050632911,40,0.9767241379310344,0.9685670787531291
168,xgboost_top231,xgboost,231,static_presence,0.6470588235294118,0.7857142857142857,0.7096774193548387,28,0.8979591836734694,0.8003192361280423
168,xgboost_top231,xgboost,231,movement,0.84,0.7,0.7636363636363637,30,0.9338235294117647,0.8834944786810622
210,gradient_boosting_top30,gradient_boosting,30,empty,0.2608695652173913,0.375,0.3076923076923077,16,0.6775793650793651,0.3457331158142426
210,gradient_boosting_top30,gradient_boosting,30,static_presence,0.5,0.5161290322580645,0.5079365079365079,31,0.6451612903225806,0.528746716274515
210,gradient_boosting_top30,gradient_boosting,30,movement,0.6666666666666666,0.5,0.5714285714285714,32,0.7047872340425532,0.6636018163921771
210,xgboost_top30,xgboost,30,empty,0.2222222222222222,0.25,0.23529411764705882,16,0.6279761904761905,0.2678355328253229
210,xgboost_top30,xgboost,30,static_presence,0.5384615384615384,0.45161290322580644,0.49122807017543857,31,0.6673387096774194,0.5389615451062915
210,xgboost_top30,xgboost,30,movement,0.5714285714285714,0.625,0.5970149253731343,32,0.7054521276595744,0.6490873219980318
210,gradient_boosting_top50,gradient_boosting,50,empty,0.47619047619047616,0.625,0.5405405405405406,16,0.8134920634920635,0.5767036787420151
210,gradient_boosting_top50,gradient_boosting,50,static_presence,0.5454545454545454,0.5806451612903226,0.5625,31,0.7473118279569892,0.6188318215991977
210,gradient_boosting_top50,gradient_boosting,50,movement,0.64,0.5,0.5614035087719298,32,0.7446808510638298,0.7264871933616741
210,xgboost_top50,xgboost,50,empty,0.3684210526315789,0.4375,0.4,16,0.7212301587301587,0.4062248720315128
210,xgboost_top50,xgboost,50,static_presence,0.5428571428571428,0.6129032258064516,0.5757575757575758,31,0.6989247311827957,0.5671114782396415
210,xgboost_top50,xgboost,50,movement,0.68,0.53125,0.5964912280701754,32,0.730718085106383,0.6976123383947453
210,gradient_boosting_top70,gradient_boosting,70,empty,0.5789473684210527,0.6875,0.6285714285714286,16,0.8829365079365079,0.6926211571793468
210,gradient_boosting_top70,gradient_boosting,70,static_presence,0.5483870967741935,0.5483870967741935,0.5483870967741935,31,0.7755376344086022,0.6720471430049886
210,gradient_boosting_top70,gradient_boosting,70,movement,0.5517241379310345,0.5,0.5245901639344263,32,0.7440159574468085,0.7040223080631284
210,xgboost_top70,xgboost,70,empty,0.375,0.375,0.375,16,0.7807539682539683,0.49383959426822094
210,xgboost_top70,xgboost,70,static_presence,0.6060606060606061,0.6451612903225806,0.625,31,0.7963709677419355,0.6754966046153003
210,xgboost_top70,xgboost,70,movement,0.6333333333333333,0.59375,0.6129032258064516,32,0.7234042553191489,0.6991283536221846
210,gradient_boosting_top100,gradient_boosting,100,empty,0.5,0.5625,0.5294117647058824,16,0.8521825396825398,0.59442175171057
210,gradient_boosting_top100,gradient_boosting,100,static_presence,0.4827586206896552,0.45161290322580644,0.4666666666666667,31,0.706989247311828,0.6201057718068423
210,gradient_boosting_top100,gradient_boosting,100,movement,0.59375,0.59375,0.59375,32,0.7526595744680852,0.7110708333572835
210,xgboost_top100,xgboost,100,empty,0.4117647058823529,0.4375,0.42424242424242425,16,0.8402777777777778,0.5418418891633217
210,xgboost_top100,xgboost,100,static_presence,0.59375,0.6129032258064516,0.6031746031746031,31,0.7264784946236559,0.6259356640060528
210,xgboost_top100,xgboost,100,movement,0.6,0.5625,0.5806451612903226,32,0.7180851063829787,0.7009721343462484
210,gradient_boosting_top126,gradient_boosting,126,empty,0.5,0.625,0.5555555555555556,16,0.8581349206349207,0.6079805725534246
210,gradient_boosting_top126,gradient_boosting,126,static_presence,0.6428571428571429,0.5806451612903226,0.6101694915254238,31,0.7668010752688171,0.6600932843650934
210,gradient_boosting_top126,gradient_boosting,126,movement,0.6774193548387096,0.65625,0.6666666666666666,32,0.7579787234042553,0.7492797652134796
210,xgboost_top126,xgboost,126,empty,0.4117647058823529,0.4375,0.42424242424242425,16,0.814484126984127,0.47386624897684043
210,xgboost_top126,xgboost,126,static_presence,0.5757575757575758,0.6129032258064516,0.59375,31,0.7352150537634409,0.6105364021864892
210,xgboost_top126,xgboost,126,movement,0.6551724137931034,0.59375,0.6229508196721312,32,0.7333776595744681,0.7252670367623687
210,gradient_boosting_top160,gradient_boosting,160,empty,0.5,0.625,0.5555555555555556,16,0.8670634920634921,0.6206297731652701
210,gradient_boosting_top160,gradient_boosting,160,static_presence,0.6538461538461539,0.5483870967741935,0.5964912280701754,31,0.7728494623655914,0.6865140362087057
210,gradient_boosting_top160,gradient_boosting,160,movement,0.6363636363636364,0.65625,0.6461538461538462,32,0.7386968085106382,0.7031761497463793
210,xgboost_top160,xgboost,160,empty,0.4666666666666667,0.4375,0.45161290322580644,16,0.8224206349206349,0.523978031967594
210,xgboost_top160,xgboost,160,static_presence,0.5882352941176471,0.6451612903225806,0.6153846153846154,31,0.7459677419354838,0.6178797435974653
210,xgboost_top160,xgboost,160,movement,0.6333333333333333,0.59375,0.6129032258064516,32,0.7194148936170213,0.7079160225007607
210,gradient_boosting_top231,gradient_boosting,231,empty,0.5,0.5625,0.5294117647058824,16,0.8650793650793651,0.6620605306219821
210,gradient_boosting_top231,gradient_boosting,231,static_presence,0.5277777777777778,0.6129032258064516,0.5671641791044776,31,0.7143817204301075,0.6345051095529266
210,gradient_boosting_top231,gradient_boosting,231,movement,0.68,0.53125,0.5964912280701754,32,0.7287234042553192,0.701185549409069
210,xgboost_top231,xgboost,231,empty,0.3888888888888889,0.4375,0.4117647058823529,16,0.8521825396825397,0.5895626011292393
210,xgboost_top231,xgboost,231,static_presence,0.5714285714285714,0.6451612903225806,0.6060606060606061,31,0.7244623655913978,0.6589924793863424
210,xgboost_top231,xgboost,231,movement,0.6538461538461539,0.53125,0.5862068965517241,32,0.7353723404255319,0.7005306441161796
336,gradient_boosting_top30,gradient_boosting,30,empty,0.6470588235294118,0.6470588235294118,0.6470588235294118,17,0.7492260061919505,0.6389010878020391
336,gradient_boosting_top30,gradient_boosting,30,static_presence,0.631578947368421,0.42857142857142855,0.5106382978723404,28,0.8229813664596274,0.7612231432505779
336,gradient_boosting_top30,gradient_boosting,30,movement,0.5526315789473685,0.7241379310344828,0.6268656716417911,29,0.8038314176245211,0.6573584462403741
336,xgboost_top30,xgboost,30,empty,0.47619047619047616,0.5882352941176471,0.5263157894736842,17,0.8059855521155831,0.7267982211307515
336,xgboost_top30,xgboost,30,static_presence,0.7142857142857143,0.35714285714285715,0.47619047619047616,28,0.8152173913043479,0.7475242685116634
336,xgboost_top30,xgboost,30,movement,0.5641025641025641,0.7586206896551724,0.6470588235294118,29,0.7915708812260537,0.622839380534172
336,gradient_boosting_top50,gradient_boosting,50,empty,0.7857142857142857,0.6470588235294118,0.7096774193548387,17,0.7223942208462333,0.6164710454365774
336,gradient_boosting_top50,gradient_boosting,50,static_presence,0.7894736842105263,0.5357142857142857,0.6382978723404256,28,0.812111801242236,0.7561336030992434
336,gradient_boosting_top50,gradient_boosting,50,movement,0.5609756097560976,0.7931034482758621,0.6571428571428571,29,0.7869731800766284,0.6387015065035622
336,xgboost_top50,xgboost,50,empty,0.5263157894736842,0.5882352941176471,0.5555555555555556,17,0.7420020639834882,0.7144336076478868
336,xgboost_top50,xgboost,50,static_presence,0.7647058823529411,0.4642857142857143,0.5777777777777777,28,0.8222049689440993,0.7469390691116268
336,xgboost_top50,xgboost,50,movement,0.5789473684210527,0.7586206896551724,0.6567164179104478,29,0.7839080459770115,0.6010053226482172
336,gradient_boosting_top70,gradient_boosting,70,empty,0.5238095238095238,0.6470588235294118,0.5789473684210527,17,0.7739938080495357,0.737833691449162
336,gradient_boosting_top70,gradient_boosting,70,static_presence,0.7142857142857143,0.35714285714285715,0.47619047619047616,28,0.7965838509316769,0.7140147866711758
336,gradient_boosting_top70,gradient_boosting,70,movement,0.6153846153846154,0.8275862068965517,0.7058823529411765,29,0.7915708812260536,0.6852132875919555
336,xgboost_top70,xgboost,70,empty,0.5238095238095238,0.6470588235294118,0.5789473684210527,17,0.739938080495356,0.4871089611618026
336,xgboost_top70,xgboost,70,static_presence,0.75,0.42857142857142855,0.5454545454545454,28,0.7538819875776397,0.7070724469777808
336,xgboost_top70,xgboost,70,movement,0.5945945945945946,0.7586206896551724,0.6666666666666666,29,0.7885057471264367,0.6926862571474182
336,gradient_boosting_top100,gradient_boosting,100,empty,0.4230769230769231,0.6470588235294118,0.5116279069767442,17,0.7636738906088751,0.7044264580817603
336,gradient_boosting_top100,gradient_boosting,100,static_presence,0.8333333333333334,0.35714285714285715,0.5,28,0.8338509316770187,0.7543143731564952
336,gradient_boosting_top100,gradient_boosting,100,movement,0.6666666666666666,0.8275862068965517,0.7384615384615385,29,0.8076628352490421,0.7001603815866114
336,xgboost_top100,xgboost,100,empty,0.5263157894736842,0.5882352941176471,0.5555555555555556,17,0.7254901960784313,0.49771894300028374
336,xgboost_top100,xgboost,100,static_presence,0.6666666666666666,0.42857142857142855,0.5217391304347826,28,0.7934782608695652,0.7337794218085749
336,xgboost_top100,xgboost,100,movement,0.5675675675675675,0.7241379310344828,0.6363636363636364,29,0.7839080459770116,0.6843352967809769
336,gradient_boosting_top126,gradient_boosting,126,empty,0.55,0.6470588235294118,0.5945945945945946,17,0.8121775025799793,0.7043707444624192
336,gradient_boosting_top126,gradient_boosting,126,static_presence,0.8235294117647058,0.5,0.6222222222222222,28,0.8307453416149069,0.7561662459163258
336,gradient_boosting_top126,gradient_boosting,126,movement,0.6216216216216216,0.7931034482758621,0.696969696969697,29,0.8153256704980845,0.7411053130135528
336,xgboost_top126,xgboost,126,empty,0.6,0.5294117647058824,0.5625,17,0.7977296181630548,0.525656289068982
336,xgboost_top126,xgboost,126,static_presence,0.7368421052631579,0.5,0.5957446808510638,28,0.7787267080745343,0.7255167809760075
336,xgboost_top126,xgboost,126,movement,0.55,0.7586206896551724,0.6376811594202898,29,0.7540229885057472,0.7013792188484853
336,gradient_boosting_top160,gradient_boosting,160,empty,0.5789473684210527,0.6470588235294118,0.6111111111111112,17,0.8421052631578947,0.5953206637138999
336,gradient_boosting_top160,gradient_boosting,160,static_presence,0.8125,0.4642857142857143,0.5909090909090909,28,0.7981366459627329,0.7309770364448906
336,gradient_boosting_top160,gradient_boosting,160,movement,0.5897435897435898,0.7931034482758621,0.6764705882352942,29,0.8107279693486591,0.7771246106583959
336,xgboost_top160,xgboost,160,empty,0.6111111111111112,0.6470588235294118,0.6285714285714286,17,0.8462332301341589,0.5559900200414009
336,xgboost_top160,xgboost,160,static_presence,0.8235294117647058,0.5,0.6222222222222222,28,0.7686335403726708,0.726821640998564
336,xgboost_top160,xgboost,160,movement,0.5897435897435898,0.7931034482758621,0.6764705882352942,29,0.7747126436781608,0.7210649732140921
336,gradient_boosting_top231,gradient_boosting,231,empty,0.6470588235294118,0.6470588235294118,0.6470588235294118,17,0.8658410732714138,0.5665488356755886
336,gradient_boosting_top231,gradient_boosting,231,static_presence,0.7272727272727273,0.5714285714285714,0.64,28,0.7197204968944099,0.6863418429304982
336,gradient_boosting_top231,gradient_boosting,231,movement,0.6,0.7241379310344828,0.65625,29,0.7639846743295019,0.7247254444067497
336,xgboost_top231,xgboost,231,empty,0.631578947368421,0.7058823529411765,0.6666666666666666,17,0.8328173374613003,0.5282103958057072
336,xgboost_top231,xgboost,231,static_presence,0.7727272727272727,0.6071428571428571,0.68,28,0.702639751552795,0.6769553332439168
336,xgboost_top231,xgboost,231,movement,0.6363636363636364,0.7241379310344828,0.6774193548387096,29,0.7425287356321838,0.6612450981749155
512,gradient_boosting_top30,gradient_boosting,30,empty,0.5510204081632653,0.7297297297297297,0.627906976744186,37,0.7824324324324324,0.7180609275083869
512,gradient_boosting_top30,gradient_boosting,30,static_presence,0.6538461538461539,0.5483870967741935,0.5964912280701754,31,0.8010752688172044,0.7235192425971984
512,gradient_boosting_top30,gradient_boosting,30,movement,0.6363636363636364,0.4827586206896552,0.5490196078431373,29,0.8306288032454361,0.687563367052499
512,xgboost_top30,xgboost,30,empty,0.5849056603773585,0.8378378378378378,0.6888888888888889,37,0.7950450450450451,0.7201479290128734
512,xgboost_top30,xgboost,30,static_presence,0.7083333333333334,0.5483870967741935,0.6181818181818182,31,0.809384164222874,0.7621130704421176
512,xgboost_top30,xgboost,30,movement,0.75,0.5172413793103449,0.6122448979591837,29,0.8422920892494928,0.7107584491740961
512,gradient_boosting_top50,gradient_boosting,50,empty,0.7105263157894737,0.7297297297297297,0.72,37,0.8702702702702704,0.7936248458415516
512,gradient_boosting_top50,gradient_boosting,50,static_presence,0.75,0.7741935483870968,0.7619047619047619,31,0.8875855327468231,0.8515859375544559
512,gradient_boosting_top50,gradient_boosting,50,movement,0.7037037037037037,0.6551724137931034,0.6785714285714286,29,0.856997971602434,0.7482697852970531
512,xgboost_top50,xgboost,50,empty,0.6521739130434783,0.8108108108108109,0.7228915662650602,37,0.8702702702702703,0.8452270894689049
512,xgboost_top50,xgboost,50,static_presence,0.7666666666666667,0.7419354838709677,0.7540983606557377,31,0.896871945259042,0.8602904851165422
512,xgboost_top50,xgboost,50,movement,0.7142857142857143,0.5172413793103449,0.6,29,0.8701825557809331,0.7476000991929428
512,gradient_boosting_top70,gradient_boosting,70,empty,0.7105263157894737,0.7297297297297297,0.72,37,0.8891891891891892,0.8540743135594138
512,gradient_boosting_top70,gradient_boosting,70,static_presence,0.6764705882352942,0.7419354838709677,0.7076923076923077,31,0.8778103616813294,0.7422894429092916
512,gradient_boosting_top70,gradient_boosting,70,movement,0.76,0.6551724137931034,0.7037037037037037,29,0.8539553752535497,0.766540048596399
512,xgboost_top70,xgboost,70,empty,0.6666666666666666,0.7567567567567568,0.7088607594936709,37,0.8936936936936937,0.8723458198050916
512,xgboost_top70,xgboost,70,static_presence,0.7096774193548387,0.7096774193548387,0.7096774193548387,31,0.8773216031280547,0.7715595897108098
512,xgboost_top70,xgboost,70,movement,0.75,0.6206896551724138,0.6792452830188679,29,0.859026369168357,0.734220147855714
512,gradient_boosting_top100,gradient_boosting,100,empty,0.7567567567567568,0.7567567567567568,0.7567567567567568,37,0.9265765765765767,0.9090308848177637
512,gradient_boosting_top100,gradient_boosting,100,static_presence,0.6857142857142857,0.7741935483870968,0.7272727272727273,31,0.9086021505376345,0.7979477881557522
512,gradient_boosting_top100,gradient_boosting,100,movement,0.72,0.6206896551724138,0.6666666666666666,29,0.8717038539553752,0.7656845537153351
512,xgboost_top100,xgboost,100,empty,0.7837837837837838,0.7837837837837838,0.7837837837837838,37,0.9247747747747748,0.8999049860571477
512,xgboost_top100,xgboost,100,static_presence,0.6857142857142857,0.7741935483870968,0.7272727272727273,31,0.8822091886608016,0.7434884872133755
512,xgboost_top100,xgboost,100,movement,0.8,0.6896551724137931,0.7407407407407407,29,0.8970588235294117,0.8001652999499431
512,gradient_boosting_top126,gradient_boosting,126,empty,0.7804878048780488,0.8648648648648649,0.8205128205128205,37,0.9531531531531532,0.9326809888801726
512,gradient_boosting_top126,gradient_boosting,126,static_presence,0.7352941176470589,0.8064516129032258,0.7692307692307693,31,0.9095796676441837,0.8323130224410341
512,gradient_boosting_top126,gradient_boosting,126,movement,0.8181818181818182,0.6206896551724138,0.7058823529411765,29,0.9051724137931034,0.8532747921560866
512,xgboost_top126,xgboost,126,empty,0.8,0.8648648648648649,0.8311688311688312,37,0.9436936936936937,0.9337970913331899
512,xgboost_top126,xgboost,126,static_presence,0.7058823529411765,0.7741935483870968,0.7384615384615385,31,0.9139784946236559,0.7928067021994054
512,xgboost_top126,xgboost,126,movement,0.8260869565217391,0.6551724137931034,0.7307692307692307,29,0.8960446247464503,0.8264739988329014
512,gradient_boosting_top160,gradient_boosting,160,empty,0.813953488372093,0.9459459459459459,0.875,37,0.9711711711711712,0.9590328513594728
512,gradient_boosting_top160,gradient_boosting,160,static_presence,0.7931034482758621,0.7419354838709677,0.7666666666666667,31,0.9208211143695014,0.8230565009073942
512,gradient_boosting_top160,gradient_boosting,160,movement,0.8,0.6896551724137931,0.7407407407407407,29,0.9127789046653145,0.8527401165453641
