seed,classifier,family,top_k,true_label,predicted_label,count,normalized_by_true_class
126,gradient_boosting_top231,gradient_boosting,231,movement,static_presence,4,0.12903225806451613
126,gradient_boosting_top231,gradient_boosting,231,movement,movement,27,0.8709677419354839
126,xgboost_top231,xgboost,231,empty,empty,14,0.875
126,xgboost_top231,xgboost,231,empty,static_presence,2,0.125
126,xgboost_top231,xgboost,231,empty,movement,0,0.0
126,xgboost_top231,xgboost,231,static_presence,empty,0,0.0
126,xgboost_top231,xgboost,231,static_presence,static_presence,23,0.7419354838709677
126,xgboost_top231,xgboost,231,static_presence,movement,8,0.25806451612903225
126,xgboost_top231,xgboost,231,movement,empty,1,0.03225806451612903
126,xgboost_top231,xgboost,231,movement,static_presence,7,0.22580645161290322
126,xgboost_top231,xgboost,231,movement,movement,23,0.7419354838709677
168,gradient_boosting_top30,gradient_boosting,30,empty,empty,21,0.525
168,gradient_boosting_top30,gradient_boosting,30,empty,static_presence,15,0.375
168,gradient_boosting_top30,gradient_boosting,30,empty,movement,4,0.1
168,gradient_boosting_top30,gradient_boosting,30,static_presence,empty,4,0.14285714285714285
168,gradient_boosting_top30,gradient_boosting,30,static_presence,static_presence,19,0.6785714285714286
168,gradient_boosting_top30,gradient_boosting,30,static_presence,movement,5,0.17857142857142858
168,gradient_boosting_top30,gradient_boosting,30,movement,empty,3,0.1
168,gradient_boosting_top30,gradient_boosting,30,movement,static_presence,3,0.1
168,gradient_boosting_top30,gradient_boosting,30,movement,movement,24,0.8
168,xgboost_top30,xgboost,30,empty,empty,22,0.55
168,xgboost_top30,xgboost,30,empty,static_presence,14,0.35
168,xgboost_top30,xgboost,30,empty,movement,4,0.1
168,xgboost_top30,xgboost,30,static_presence,empty,5,0.17857142857142858
168,xgboost_top30,xgboost,30,static_presence,static_presence,18,0.6428571428571429
168,xgboost_top30,xgboost,30,static_presence,movement,5,0.17857142857142858
168,xgboost_top30,xgboost,30,movement,empty,3,0.1
168,xgboost_top30,xgboost,30,movement,static_presence,7,0.23333333333333334
168,xgboost_top30,xgboost,30,movement,movement,20,0.6666666666666666
168,gradient_boosting_top50,gradient_boosting,50,empty,empty,26,0.65
168,gradient_boosting_top50,gradient_boosting,50,empty,static_presence,9,0.225
168,gradient_boosting_top50,gradient_boosting,50,empty,movement,5,0.125
168,gradient_boosting_top50,gradient_boosting,50,static_presence,empty,3,0.10714285714285714
168,gradient_boosting_top50,gradient_boosting,50,static_presence,static_presence,20,0.7142857142857143
168,gradient_boosting_top50,gradient_boosting,50,static_presence,movement,5,0.17857142857142858
168,gradient_boosting_top50,gradient_boosting,50,movement,empty,5,0.16666666666666666
168,gradient_boosting_top50,gradient_boosting,50,movement,static_presence,5,0.16666666666666666
168,gradient_boosting_top50,gradient_boosting,50,movement,movement,20,0.6666666666666666
168,xgboost_top50,xgboost,50,empty,empty,24,0.6
168,xgboost_top50,xgboost,50,empty,static_presence,10,0.25
168,xgboost_top50,xgboost,50,empty,movement,6,0.15
168,xgboost_top50,xgboost,50,static_presence,empty,4,0.14285714285714285
168,xgboost_top50,xgboost,50,static_presence,static_presence,21,0.75
168,xgboost_top50,xgboost,50,static_presence,movement,3,0.10714285714285714
168,xgboost_top50,xgboost,50,movement,empty,6,0.2
168,xgboost_top50,xgboost,50,movement,static_presence,4,0.13333333333333333
168,xgboost_top50,xgboost,50,movement,movement,20,0.6666666666666666
168,gradient_boosting_top70,gradient_boosting,70,empty,empty,27,0.675
168,gradient_boosting_top70,gradient_boosting,70,empty,static_presence,11,0.275
168,gradient_boosting_top70,gradient_boosting,70,empty,movement,2,0.05
168,gradient_boosting_top70,gradient_boosting,70,static_presence,empty,3,0.10714285714285714
168,gradient_boosting_top70,gradient_boosting,70,static_presence,static_presence,21,0.75
168,gradient_boosting_top70,gradient_boosting,70,static_presence,movement,4,0.14285714285714285
168,gradient_boosting_top70,gradient_boosting,70,movement,empty,0,0.0
168,gradient_boosting_top70,gradient_boosting,70,movement,static_presence,8,0.26666666666666666
168,gradient_boosting_top70,gradient_boosting,70,movement,movement,22,0.7333333333333333
168,xgboost_top70,xgboost,70,empty,empty,27,0.675
168,xgboost_top70,xgboost,70,empty,static_presence,10,0.25
168,xgboost_top70,xgboost,70,empty,movement,3,0.075
168,xgboost_top70,xgboost,70,static_presence,empty,1,0.03571428571428571
168,xgboost_top70,xgboost,70,static_presence,static_presence,23,0.8214285714285714
168,xgboost_top70,xgboost,70,static_presence,movement,4,0.14285714285714285
168,xgboost_top70,xgboost,70,movement,empty,3,0.1
168,xgboost_top70,xgboost,70,movement,static_presence,7,0.23333333333333334
168,xgboost_top70,xgboost,70,movement,movement,20,0.6666666666666666
168,gradient_boosting_top100,gradient_boosting,100,empty,empty,34,0.85
168,gradient_boosting_top100,gradient_boosting,100,empty,static_presence,4,0.1
168,gradient_boosting_top100,gradient_boosting,100,empty,movement,2,0.05
168,gradient_boosting_top100,gradient_boosting,100,static_presence,empty,2,0.07142857142857142
168,gradient_boosting_top100,gradient_boosting,100,static_presence,static_presence,18,0.6428571428571429
168,gradient_boosting_top100,gradient_boosting,100,static_presence,movement,8,0.2857142857142857
168,gradient_boosting_top100,gradient_boosting,100,movement,empty,2,0.06666666666666667
168,gradient_boosting_top100,gradient_boosting,100,movement,static_presence,7,0.23333333333333334
168,gradient_boosting_top100,gradient_boosting,100,movement,movement,21,0.7
168,xgboost_top100,xgboost,100,empty,empty,32,0.8
168,xgboost_top100,xgboost,100,empty,static_presence,7,0.175
168,xgboost_top100,xgboost,100,empty,movement,1,0.025
168,xgboost_top100,xgboost,100,static_presence,empty,3,0.10714285714285714
168,xgboost_top100,xgboost,100,static_presence,static_presence,19,0.6785714285714286
168,xgboost_top100,xgboost,100,static_presence,movement,6,0.21428571428571427
168,xgboost_top100,xgboost,100,movement,empty,1,0.03333333333333333
168,xgboost_top100,xgboost,100,movement,static_presence,8,0.26666666666666666
168,xgboost_top100,xgboost,100,movement,movement,21,0.7
168,gradient_boosting_top126,gradient_boosting,126,empty,empty,38,0.95
168,gradient_boosting_top126,gradient_boosting,126,empty,static_presence,0,0.0
168,gradient_boosting_top126,gradient_boosting,126,empty,movement,2,0.05
168,gradient_boosting_top126,gradient_boosting,126,static_presence,empty,2,0.07142857142857142
168,gradient_boosting_top126,gradient_boosting,126,static_presence,static_presence,19,0.6785714285714286
168,gradient_boosting_top126,gradient_boosting,126,static_presence,movement,7,0.25
168,gradient_boosting_top126,gradient_boosting,126,movement,empty,1,0.03333333333333333
168,gradient_boosting_top126,gradient_boosting,126,movement,static_presence,7,0.23333333333333334
168,gradient_boosting_top126,gradient_boosting,126,movement,movement,22,0.7333333333333333
168,xgboost_top126,xgboost,126,empty,empty,33,0.825
168,xgboost_top126,xgboost,126,empty,static_presence,6,0.15
168,xgboost_top126,xgboost,126,empty,movement,1,0.025
168,xgboost_top126,xgboost,126,static_presence,empty,2,0.07142857142857142
168,xgboost_top126,xgboost,126,static_presence,static_presence,20,0.7142857142857143
168,xgboost_top126,xgboost,126,static_presence,movement,6,0.21428571428571427
168,xgboost_top126,xgboost,126,movement,empty,0,0.0
168,xgboost_top126,xgboost,126,movement,static_presence,8,0.26666666666666666
168,xgboost_top126,xgboost,126,movement,movement,22,0.7333333333333333
168,gradient_boosting_top160,gradient_boosting,160,empty,empty,40,1.0
168,gradient_boosting_top160,gradient_boosting,160,empty,static_presence,0,0.0
168,gradient_boosting_top160,gradient_boosting,160,empty,movement,0,0.0
168,gradient_boosting_top160,gradient_boosting,160,static_presence,empty,2,0.07142857142857142
168,gradient_boosting_top160,gradient_boosting,160,static_presence,static_presence,20,0.7142857142857143
168,gradient_boosting_top160,gradient_boosting,160,static_presence,movement,6,0.21428571428571427
168,gradient_boosting_top160,gradient_boosting,160,movement,empty,2,0.06666666666666667
168,gradient_boosting_top160,gradient_boosting,160,movement,static_presence,6,0.2
168,gradient_boosting_top160,gradient_boosting,160,movement,movement,22,0.7333333333333333
168,xgboost_top160,xgboost,160,empty,empty,34,0.85
168,xgboost_top160,xgboost,160,empty,static_presence,4,0.1
168,xgboost_top160,xgboost,160,empty,movement,2,0.05
168,xgboost_top160,xgboost,160,static_presence,empty,3,0.10714285714285714
168,xgboost_top160,xgboost,160,static_presence,static_presence,19,0.6785714285714286
168,xgboost_top160,xgboost,160,static_presence,movement,6,0.21428571428571427
168,xgboost_top160,xgboost,160,movement,empty,1,0.03333333333333333
168,xgboost_top160,xgboost,160,movement,static_presence,9,0.3
168,xgboost_top160,xgboost,160,movement,movement,20,0.6666666666666666
168,gradient_boosting_top231,gradient_boosting,231,empty,empty,35,0.875
168,gradient_boosting_top231,gradient_boosting,231,empty,static_presence,5,0.125
168,gradient_boosting_top231,gradient_boosting,231,empty,movement,0,0.0
168,gradient_boosting_top231,gradient_boosting,231,static_presence,empty,3,0.10714285714285714
168,gradient_boosting_top231,gradient_boosting,231,static_presence,static_presence,19,0.6785714285714286
168,gradient_boosting_top231,gradient_boosting,231,static_presence,movement,6,0.21428571428571427
168,gradient_boosting_top231,gradient_boosting,231,movement,empty,0,0.0
168,gradient_boosting_top231,gradient_boosting,231,movement,static_presence,12,0.4
168,gradient_boosting_top231,gradient_boosting,231,movement,movement,18,0.6
168,xgboost_top231,xgboost,231,empty,empty,36,0.9
168,xgboost_top231,xgboost,231,empty,static_presence,4,0.1
168,xgboost_top231,xgboost,231,empty,movement,0,0.0
168,xgboost_top231,xgboost,231,static_presence,empty,2,0.07142857142857142
168,xgboost_top231,xgboost,231,static_presence,static_presence,22,0.7857142857142857
168,xgboost_top231,xgboost,231,static_presence,movement,4,0.14285714285714285
168,xgboost_top231,xgboost,231,movement,empty,1,0.03333333333333333
168,xgboost_top231,xgboost,231,movement,static_presence,8,0.26666666666666666
168,xgboost_top231,xgboost,231,movement,movement,21,0.7
210,gradient_boosting_top30,gradient_boosting,30,empty,empty,6,0.375
210,gradient_boosting_top30,gradient_boosting,30,empty,static_presence,5,0.3125
210,gradient_boosting_top30,gradient_boosting,30,empty,movement,5,0.3125
210,gradient_boosting_top30,gradient_boosting,30,static_presence,empty,12,0.3870967741935484
210,gradient_boosting_top30,gradient_boosting,30,static_presence,static_presence,16,0.5161290322580645
210,gradient_boosting_top30,gradient_boosting,30,static_presence,movement,3,0.0967741935483871
210,gradient_boosting_top30,gradient_boosting,30,movement,empty,5,0.15625
210,gradient_boosting_top30,gradient_boosting,30,movement,static_presence,11,0.34375
210,gradient_boosting_top30,gradient_boosting,30,movement,movement,16,0.5
210,xgboost_top30,xgboost,30,empty,empty,4,0.25
210,xgboost_top30,xgboost,30,empty,static_presence,5,0.3125
210,xgboost_top30,xgboost,30,empty,movement,7,0.4375
210,xgboost_top30,xgboost,30,static_presence,empty,9,0.2903225806451613
210,xgboost_top30,xgboost,30,static_presence,static_presence,14,0.45161290322580644
210,xgboost_top30,xgboost,30,static_presence,movement,8,0.25806451612903225
210,xgboost_top30,xgboost,30,movement,empty,5,0.15625
210,xgboost_top30,xgboost,30,movement,static_presence,7,0.21875
210,xgboost_top30,xgboost,30,movement,movement,20,0.625
210,gradient_boosting_top50,gradient_boosting,50,empty,empty,10,0.625
210,gradient_boosting_top50,gradient_boosting,50,empty,static_presence,4,0.25
210,gradient_boosting_top50,gradient_boosting,50,empty,movement,2,0.125
210,gradient_boosting_top50,gradient_boosting,50,static_presence,empty,6,0.1935483870967742
210,gradient_boosting_top50,gradient_boosting,50,static_presence,static_presence,18,0.5806451612903226
210,gradient_boosting_top50,gradient_boosting,50,static_presence,movement,7,0.22580645161290322
210,gradient_boosting_top50,gradient_boosting,50,movement,empty,5,0.15625
210,gradient_boosting_top50,gradient_boosting,50,movement,static_presence,11,0.34375
210,gradient_boosting_top50,gradient_boosting,50,movement,movement,16,0.5
210,xgboost_top50,xgboost,50,empty,empty,7,0.4375
210,xgboost_top50,xgboost,50,empty,static_presence,5,0.3125
210,xgboost_top50,xgboost,50,empty,movement,4,0.25
210,xgboost_top50,xgboost,50,static_presence,empty,8,0.25806451612903225
210,xgboost_top50,xgboost,50,static_presence,static_presence,19,0.6129032258064516
210,xgboost_top50,xgboost,50,static_presence,movement,4,0.12903225806451613
210,xgboost_top50,xgboost,50,movement,empty,4,0.125
210,xgboost_top50,xgboost,50,movement,static_presence,11,0.34375
210,xgboost_top50,xgboost,50,movement,movement,17,0.53125
210,gradient_boosting_top70,gradient_boosting,70,empty,empty,11,0.6875
210,gradient_boosting_top70,gradient_boosting,70,empty,static_presence,2,0.125
210,gradient_boosting_top70,gradient_boosting,70,empty,movement,3,0.1875
210,gradient_boosting_top70,gradient_boosting,70,static_presence,empty,4,0.12903225806451613
210,gradient_boosting_top70,gradient_boosting,70,static_presence,static_presence,17,0.5483870967741935
210,gradient_boosting_top70,gradient_boosting,70,static_presence,movement,10,0.3225806451612903
210,gradient_boosting_top70,gradient_boosting,70,movement,empty,4,0.125
210,gradient_boosting_top70,gradient_boosting,70,movement,static_presence,12,0.375
210,gradient_boosting_top70,gradient_boosting,70,movement,movement,16,0.5
210,xgboost_top70,xgboost,70,empty,empty,6,0.375
210,xgboost_top70,xgboost,70,empty,static_presence,4,0.25
210,xgboost_top70,xgboost,70,empty,movement,6,0.375
210,xgboost_top70,xgboost,70,static_presence,empty,6,0.1935483870967742
210,xgboost_top70,xgboost,70,static_presence,static_presence,20,0.6451612903225806
210,xgboost_top70,xgboost,70,static_presence,movement,5,0.16129032258064516
210,xgboost_top70,xgboost,70,movement,empty,4,0.125
210,xgboost_top70,xgboost,70,movement,static_presence,9,0.28125
210,xgboost_top70,xgboost,70,movement,movement,19,0.59375
210,gradient_boosting_top100,gradient_boosting,100,empty,empty,9,0.5625
210,gradient_boosting_top100,gradient_boosting,100,empty,static_presence,5,0.3125
210,gradient_boosting_top100,gradient_boosting,100,empty,movement,2,0.125
210,gradient_boosting_top100,gradient_boosting,100,static_presence,empty,6,0.1935483870967742
210,gradient_boosting_top100,gradient_boosting,100,static_presence,static_presence,14,0.45161290322580644
210,gradient_boosting_top100,gradient_boosting,100,static_presence,movement,11,0.3548387096774194
210,gradient_boosting_top100,gradient_boosting,100,movement,empty,3,0.09375
210,gradient_boosting_top100,gradient_boosting,100,movement,static_presence,10,0.3125
210,gradient_boosting_top100,gradient_boosting,100,movement,movement,19,0.59375
210,xgboost_top100,xgboost,100,empty,empty,7,0.4375
210,xgboost_top100,xgboost,100,empty,static_presence,3,0.1875
210,xgboost_top100,xgboost,100,empty,movement,6,0.375
210,xgboost_top100,xgboost,100,static_presence,empty,6,0.1935483870967742
210,xgboost_top100,xgboost,100,static_presence,static_presence,19,0.6129032258064516
210,xgboost_top100,xgboost,100,static_presence,movement,6,0.1935483870967742
210,xgboost_top100,xgboost,100,movement,empty,4,0.125
210,xgboost_top100,xgboost,100,movement,static_presence,10,0.3125
210,xgboost_top100,xgboost,100,movement,movement,18,0.5625
210,gradient_boosting_top126,gradient_boosting,126,empty,empty,10,0.625
210,gradient_boosting_top126,gradient_boosting,126,empty,static_presence,3,0.1875
210,gradient_boosting_top126,gradient_boosting,126,empty,movement,3,0.1875
210,gradient_boosting_top126,gradient_boosting,126,static_presence,empty,6,0.1935483870967742
210,gradient_boosting_top126,gradient_boosting,126,static_presence,static_presence,18,0.5806451612903226
210,gradient_boosting_top126,gradient_boosting,126,static_presence,movement,7,0.22580645161290322
210,gradient_boosting_top126,gradient_boosting,126,movement,empty,4,0.125
210,gradient_boosting_top126,gradient_boosting,126,movement,static_presence,7,0.21875
210,gradient_boosting_top126,gradient_boosting,126,movement,movement,21,0.65625
210,xgboost_top126,xgboost,126,empty,empty,7,0.4375
210,xgboost_top126,xgboost,126,empty,static_presence,4,0.25
210,xgboost_top126,xgboost,126,empty,movement,5,0.3125
210,xgboost_top126,xgboost,126,static_presence,empty,7,0.22580645161290322
210,xgboost_top126,xgboost,126,static_presence,static_presence,19,0.6129032258064516
210,xgboost_top126,xgboost,126,static_presence,movement,5,0.16129032258064516
210,xgboost_top126,xgboost,126,movement,empty,3,0.09375
210,xgboost_top126,xgboost,126,movement,static_presence,10,0.3125
210,xgboost_top126,xgboost,126,movement,movement,19,0.59375
210,gradient_boosting_top160,gradient_boosting,160,empty,empty,10,0.625
210,gradient_boosting_top160,gradient_boosting,160,empty,static_presence,2,0.125
210,gradient_boosting_top160,gradient_boosting,160,empty,movement,4,0.25
210,gradient_boosting_top160,gradient_boosting,160,static_presence,empty,6,0.1935483870967742
210,gradient_boosting_top160,gradient_boosting,160,static_presence,static_presence,17,0.5483870967741935
210,gradient_boosting_top160,gradient_boosting,160,static_presence,movement,8,0.25806451612903225
210,gradient_boosting_top160,gradient_boosting,160,movement,empty,4,0.125
210,gradient_boosting_top160,gradient_boosting,160,movement,static_presence,7,0.21875
210,gradient_boosting_top160,gradient_boosting,160,movement,movement,21,0.65625
210,xgboost_top160,xgboost,160,empty,empty,7,0.4375
210,xgboost_top160,xgboost,160,empty,static_presence,4,0.25
210,xgboost_top160,xgboost,160,empty,movement,5,0.3125
210,xgboost_top160,xgboost,160,static_presence,empty,5,0.16129032258064516
210,xgboost_top160,xgboost,160,static_presence,static_presence,20,0.6451612903225806
210,xgboost_top160,xgboost,160,static_presence,movement,6,0.1935483870967742
210,xgboost_top160,xgboost,160,movement,empty,3,0.09375
210,xgboost_top160,xgboost,160,movement,static_presence,10,0.3125
210,xgboost_top160,xgboost,160,movement,movement,19,0.59375
210,gradient_boosting_top231,gradient_boosting,231,empty,empty,9,0.5625
210,gradient_boosting_top231,gradient_boosting,231,empty,static_presence,5,0.3125
210,gradient_boosting_top231,gradient_boosting,231,empty,movement,2,0.125
210,gradient_boosting_top231,gradient_boosting,231,static_presence,empty,6,0.1935483870967742
210,gradient_boosting_top231,gradient_boosting,231,static_presence,static_presence,19,0.6129032258064516
210,gradient_boosting_top231,gradient_boosting,231,static_presence,movement,6,0.1935483870967742
210,gradient_boosting_top231,gradient_boosting,231,movement,empty,3,0.09375
210,gradient_boosting_top231,gradient_boosting,231,movement,static_presence,12,0.375
210,gradient_boosting_top231,gradient_boosting,231,movement,movement,17,0.53125
210,xgboost_top231,xgboost,231,empty,empty,7,0.4375
210,xgboost_top231,xgboost,231,empty,static_presence,5,0.3125
210,xgboost_top231,xgboost,231,empty,movement,4,0.25
210,xgboost_top231,xgboost,231,static_presence,empty,6,0.1935483870967742
210,xgboost_top231,xgboost,231,static_presence,static_presence,20,0.6451612903225806
210,xgboost_top231,xgboost,231,static_presence,movement,5,0.16129032258064516
210,xgboost_top231,xgboost,231,movement,empty,5,0.15625
210,xgboost_top231,xgboost,231,movement,static_presence,10,0.3125
210,xgboost_top231,xgboost,231,movement,movement,17,0.53125
336,gradient_boosting_top30,gradient_boosting,30,empty,empty,11,0.6470588235294118
336,gradient_boosting_top30,gradient_boosting,30,empty,static_presence,0,0.0
336,gradient_boosting_top30,gradient_boosting,30,empty,movement,6,0.35294117647058826
336,gradient_boosting_top30,gradient_boosting,30,static_presence,empty,5,0.17857142857142858
336,gradient_boosting_top30,gradient_boosting,30,static_presence,static_presence,12,0.42857142857142855
336,gradient_boosting_top30,gradient_boosting,30,static_presence,movement,11,0.39285714285714285
336,gradient_boosting_top30,gradient_boosting,30,movement,empty,1,0.034482758620689655
336,gradient_boosting_top30,gradient_boosting,30,movement,static_presence,7,0.2413793103448276
336,gradient_boosting_top30,gradient_boosting,30,movement,movement,21,0.7241379310344828
336,xgboost_top30,xgboost,30,empty,empty,10,0.5882352941176471
336,xgboost_top30,xgboost,30,empty,static_presence,0,0.0
336,xgboost_top30,xgboost,30,empty,movement,7,0.4117647058823529
336,xgboost_top30,xgboost,30,static_presence,empty,8,0.2857142857142857
336,xgboost_top30,xgboost,30,static_presence,static_presence,10,0.35714285714285715
336,xgboost_top30,xgboost,30,static_presence,movement,10,0.35714285714285715
336,xgboost_top30,xgboost,30,movement,empty,3,0.10344827586206896
336,xgboost_top30,xgboost,30,movement,static_presence,4,0.13793103448275862
336,xgboost_top30,xgboost,30,movement,movement,22,0.7586206896551724
336,gradient_boosting_top50,gradient_boosting,50,empty,empty,11,0.6470588235294118
336,gradient_boosting_top50,gradient_boosting,50,empty,static_presence,0,0.0
336,gradient_boosting_top50,gradient_boosting,50,empty,movement,6,0.35294117647058826
336,gradient_boosting_top50,gradient_boosting,50,static_presence,empty,1,0.03571428571428571
336,gradient_boosting_top50,gradient_boosting,50,static_presence,static_presence,15,0.5357142857142857
336,gradient_boosting_top50,gradient_boosting,50,static_presence,movement,12,0.42857142857142855
336,gradient_boosting_top50,gradient_boosting,50,movement,empty,2,0.06896551724137931
336,gradient_boosting_top50,gradient_boosting,50,movement,static_presence,4,0.13793103448275862
336,gradient_boosting_top50,gradient_boosting,50,movement,movement,23,0.7931034482758621
336,xgboost_top50,xgboost,50,empty,empty,10,0.5882352941176471
336,xgboost_top50,xgboost,50,empty,static_presence,0,0.0
336,xgboost_top50,xgboost,50,empty,movement,7,0.4117647058823529
336,xgboost_top50,xgboost,50,static_presence,empty,6,0.21428571428571427
336,xgboost_top50,xgboost,50,static_presence,static_presence,13,0.4642857142857143
336,xgboost_top50,xgboost,50,static_presence,movement,9,0.32142857142857145
336,xgboost_top50,xgboost,50,movement,empty,3,0.10344827586206896
336,xgboost_top50,xgboost,50,movement,static_presence,4,0.13793103448275862
336,xgboost_top50,xgboost,50,movement,movement,22,0.7586206896551724
336,gradient_boosting_top70,gradient_boosting,70,empty,empty,11,0.6470588235294118
336,gradient_boosting_top70,gradient_boosting,70,empty,static_presence,0,0.0
336,gradient_boosting_top70,gradient_boosting,70,empty,movement,6,0.35294117647058826
336,gradient_boosting_top70,gradient_boosting,70,static_presence,empty,9,0.32142857142857145
336,gradient_boosting_top70,gradient_boosting,70,static_presence,static_presence,10,0.35714285714285715
336,gradient_boosting_top70,gradient_boosting,70,static_presence,movement,9,0.32142857142857145
336,gradient_boosting_top70,gradient_boosting,70,movement,empty,1,0.034482758620689655
336,gradient_boosting_top70,gradient_boosting,70,movement,static_presence,4,0.13793103448275862
336,gradient_boosting_top70,gradient_boosting,70,movement,movement,24,0.8275862068965517
336,xgboost_top70,xgboost,70,empty,empty,11,0.6470588235294118
336,xgboost_top70,xgboost,70,empty,static_presence,0,0.0
336,xgboost_top70,xgboost,70,empty,movement,6,0.35294117647058826
336,xgboost_top70,xgboost,70,static_presence,empty,7,0.25
336,xgboost_top70,xgboost,70,static_presence,static_presence,12,0.42857142857142855
336,xgboost_top70,xgboost,70,static_presence,movement,9,0.32142857142857145
336,xgboost_top70,xgboost,70,movement,empty,3,0.10344827586206896
336,xgboost_top70,xgboost,70,movement,static_presence,4,0.13793103448275862
336,xgboost_top70,xgboost,70,movement,movement,22,0.7586206896551724
336,gradient_boosting_top100,gradient_boosting,100,empty,empty,11,0.6470588235294118
336,gradient_boosting_top100,gradient_boosting,100,empty,static_presence,0,0.0
336,gradient_boosting_top100,gradient_boosting,100,empty,movement,6,0.35294117647058826
336,gradient_boosting_top100,gradient_boosting,100,static_presence,empty,12,0.42857142857142855
336,gradient_boosting_top100,gradient_boosting,100,static_presence,static_presence,10,0.35714285714285715
336,gradient_boosting_top100,gradient_boosting,100,static_presence,movement,6,0.21428571428571427
336,gradient_boosting_top100,gradient_boosting,100,movement,empty,3,0.10344827586206896
336,gradient_boosting_top100,gradient_boosting,100,movement,static_presence,2,0.06896551724137931
336,gradient_boosting_top100,gradient_boosting,100,movement,movement,24,0.8275862068965517
336,xgboost_top100,xgboost,100,empty,empty,10,0.5882352941176471
336,xgboost_top100,xgboost,100,empty,static_presence,0,0.0
336,xgboost_top100,xgboost,100,empty,movement,7,0.4117647058823529
336,xgboost_top100,xgboost,100,static_presence,empty,7,0.25
336,xgboost_top100,xgboost,100,static_presence,static_presence,12,0.42857142857142855
336,xgboost_top100,xgboost,100,static_presence,movement,9,0.32142857142857145
336,xgboost_top100,xgboost,100,movement,empty,2,0.06896551724137931
336,xgboost_top100,xgboost,100,movement,static_presence,6,0.20689655172413793
336,xgboost_top100,xgboost,100,movement,movement,21,0.7241379310344828
336,gradient_boosting_top126,gradient_boosting,126,empty,empty,11,0.6470588235294118
336,gradient_boosting_top126,gradient_boosting,126,empty,static_presence,0,0.0
336,gradient_boosting_top126,gradient_boosting,126,empty,movement,6,0.35294117647058826
336,gradient_boosting_top126,gradient_boosting,126,static_presence,empty,6,0.21428571428571427
336,gradient_boosting_top126,gradient_boosting,126,static_presence,static_presence,14,0.5
336,gradient_boosting_top126,gradient_boosting,126,static_presence,movement,8,0.2857142857142857
336,gradient_boosting_top126,gradient_boosting,126,movement,empty,3,0.10344827586206896
336,gradient_boosting_top126,gradient_boosting,126,movement,static_presence,3,0.10344827586206896
336,gradient_boosting_top126,gradient_boosting,126,movement,movement,23,0.7931034482758621
336,xgboost_top126,xgboost,126,empty,empty,9,0.5294117647058824
336,xgboost_top126,xgboost,126,empty,static_presence,0,0.0
336,xgboost_top126,xgboost,126,empty,movement,8,0.47058823529411764
336,xgboost_top126,xgboost,126,static_presence,empty,4,0.14285714285714285
336,xgboost_top126,xgboost,126,static_presence,static_presence,14,0.5
336,xgboost_top126,xgboost,126,static_presence,movement,10,0.35714285714285715
336,xgboost_top126,xgboost,126,movement,empty,2,0.06896551724137931
336,xgboost_top126,xgboost,126,movement,static_presence,5,0.1724137931034483
336,xgboost_top126,xgboost,126,movement,movement,22,0.7586206896551724
336,gradient_boosting_top160,gradient_boosting,160,empty,empty,11,0.6470588235294118
336,gradient_boosting_top160,gradient_boosting,160,empty,static_presence,0,0.0
336,gradient_boosting_top160,gradient_boosting,160,empty,movement,6,0.35294117647058826
336,gradient_boosting_top160,gradient_boosting,160,static_presence,empty,5,0.17857142857142858
336,gradient_boosting_top160,gradient_boosting,160,static_presence,static_presence,13,0.4642857142857143
336,gradient_boosting_top160,gradient_boosting,160,static_presence,movement,10,0.35714285714285715
336,gradient_boosting_top160,gradient_boosting,160,movement,empty,3,0.10344827586206896
336,gradient_boosting_top160,gradient_boosting,160,movement,static_presence,3,0.10344827586206896
336,gradient_boosting_top160,gradient_boosting,160,movement,movement,23,0.7931034482758621
336,xgboost_top160,xgboost,160,empty,empty,11,0.6470588235294118
336,xgboost_top160,xgboost,160,empty,static_presence,0,0.0
336,xgboost_top160,xgboost,160,empty,movement,6,0.35294117647058826
336,xgboost_top160,xgboost,160,static_presence,empty,4,0.14285714285714285
336,xgboost_top160,xgboost,160,static_presence,static_presence,14,0.5
336,xgboost_top160,xgboost,160,static_presence,movement,10,0.35714285714285715
336,xgboost_top160,xgboost,160,movement,empty,3,0.10344827586206896
336,xgboost_top160,xgboost,160,movement,static_presence,3,0.10344827586206896
336,xgboost_top160,xgboost,160,movement,movement,23,0.7931034482758621
336,gradient_boosting_top231,gradient_boosting,231,empty,empty,11,0.6470588235294118
336,gradient_boosting_top231,gradient_boosting,231,empty,static_presence,0,0.0
336,gradient_boosting_top231,gradient_boosting,231,empty,movement,6,0.35294117647058826
336,gradient_boosting_top231,gradient_boosting,231,static_presence,empty,4,0.14285714285714285
336,gradient_boosting_top231,gradient_boosting,231,static_presence,static_presence,16,0.5714285714285714
336,gradient_boosting_top231,gradient_boosting,231,static_presence,movement,8,0.2857142857142857
336,gradient_boosting_top231,gradient_boosting,231,movement,empty,2,0.06896551724137931
336,gradient_boosting_top231,gradient_boosting,231,movement,static_presence,6,0.20689655172413793
336,gradient_boosting_top231,gradient_boosting,231,movement,movement,21,0.7241379310344828
336,xgboost_top231,xgboost,231,empty,empty,12,0.7058823529411765
336,xgboost_top231,xgboost,231,empty,static_presence,0,0.0
336,xgboost_top231,xgboost,231,empty,movement,5,0.29411764705882354
336,xgboost_top231,xgboost,231,static_presence,empty,4,0.14285714285714285
336,xgboost_top231,xgboost,231,static_presence,static_presence,17,0.6071428571428571
