seed,scenario_id,quadrant,strategy,windows,accuracy,macro_f1,weighted_f1,empty_f1,static_presence_f1,movement_f1,true_state_changes,final_state_changes,extra_state_changes,missing_state_changes,transition_count,transition_success_count,transition_success_rate,transition_delay_mean,confidence_mean,confidence_std,realtime_score
126,seed126_quad1_scenario1,quad1,majority_vote_5,60,0.48333333333333334,0.42779342723004693,0.3693521126760563,0.0,0.5633802816901409,0.7199999999999999,4,2,0,2,4,3,0.75,4.75,0.6041868657777788,0.13048169567424886,0.32029342723004695
126,seed126_quad1_scenario1,quad1,confidence_hold_055,60,0.43333333333333335,0.3523809523809524,0.3328571428571428,0.0,0.6071428571428571,0.45000000000000007,4,7,3,0,4,3,0.75,4.0,0.6041868657777788,0.13048169567424886,0.2973809523809524
126,seed126_quad1_scenario1,quad1,confidence_hold_065,60,0.38333333333333336,0.3156355126517479,0.2950416849495393,0.0,0.5283018867924529,0.4186046511627908,4,5,1,0,4,3,0.75,5.0,0.6041868657777788,0.13048169567424886,0.2606355126517479
126,seed126_quad1_scenario1,quad1,confirm2_conf050_override075,60,0.4166666666666667,0.36161616161616167,0.3139393939393939,0.0,0.4848484848484849,0.6,4,6,2,0,4,3,0.75,4.5,0.6041868657777788,0.13048169567424886,0.3066161616161617
126,seed126_quad1_scenario1,quad1,confirm2_conf060_override080,60,0.38333333333333336,0.3156355126517479,0.2950416849495393,0.0,0.5283018867924529,0.4186046511627908,4,5,1,0,4,3,0.75,5.0,0.6041868657777788,0.13048169567424886,0.2606355126517479
126,seed126_quad1_scenario1,quad1,confirm3_conf050_override080,60,0.36666666666666664,0.3125,0.275,0.0,0.4375,0.5,4,6,2,0,4,3,0.75,5.0,0.6041868657777788,0.13048169567424886,0.2525
126,seed126_quad1_scenario1,quad1,vote3_confirm2_conf050,60,0.4166666666666667,0.35765095119933826,0.31305210918114146,0.0,0.4923076923076923,0.5806451612903226,4,6,2,0,4,3,0.75,4.75,0.6041868657777788,0.13048169567424886,0.30015095119933827
126,seed126_quad1_scenario1,quad1,vote3_confirm2_conf060,60,0.4,0.328042328042328,0.3079365079365079,0.0,0.5555555555555556,0.4285714285714285,4,5,1,0,4,3,0.75,5.0,0.6041868657777788,0.13048169567424886,0.27304232804232803
126,seed126_quad1_scenario1,quad1,movement_priority_confirm,60,0.38333333333333336,0.3156355126517479,0.2950416849495393,0.0,0.5283018867924529,0.4186046511627908,4,5,1,0,4,3,0.75,4.75,0.6041868657777788,0.13048169567424886,0.2631355126517479
126,seed126_quad1_scenario2,quad1,raw_prediction,60,0.45,0.4006617038875104,0.3388585607940447,0.0,0.4923076923076923,0.7096774193548387,4,12,8,0,4,3,0.75,3.5,0.6129249776413025,0.13565440574752957,0.32566170388751037
126,seed126_quad1_scenario2,quad1,majority_vote_3,60,0.4166666666666667,0.36889991728701405,0.31364764267990075,0.0,0.4615384615384615,0.6451612903225806,4,10,6,0,4,3,0.75,3.75,0.6129249776413025,0.13565440574752957,0.30139991728701404
126,seed126_quad1_scenario2,quad1,majority_vote_5,60,0.5,0.44688644688644685,0.38241758241758234,0.0,0.5714285714285714,0.7692307692307692,4,6,2,0,4,3,0.75,3.5,0.6129249776413025,0.13565440574752957,0.40188644688644687
126,seed126_quad1_scenario2,quad1,confidence_hold_055,60,0.38333333333333336,0.3395863395863396,0.2862914862914863,0.0,0.4126984126984126,0.6060606060606061,4,10,6,0,4,3,0.75,4.5,0.6129249776413025,0.13565440574752957,0.2645863395863396
126,seed126_quad1_scenario2,quad1,confidence_hold_065,60,0.35,0.31039136302294196,0.24939271255060724,0.0,0.3157894736842105,0.6153846153846153,4,6,2,0,4,3,0.75,4.0,0.6129249776413025,0.13565440574752957,0.26039136302294197
126,seed126_quad1_scenario2,quad1,confirm2_conf050_override075,60,0.3333333333333333,0.2947501581277672,0.24781783681214423,0.0,0.3548387096774194,0.5294117647058824,4,10,6,0,4,3,0.75,4.75,0.6129249776413025,0.13565440574752957,0.2172501581277672
126,seed126_quad1_scenario2,quad1,confirm2_conf060_override080,60,0.2833333333333333,0.22675535846267555,0.18483370288248338,0.0,0.24390243902439027,0.43636363636363634,4,3,0,1,4,2,0.5,6.75,0.6129249776413025,0.13565440574752957,0.12925535846267555
126,seed126_quad1_scenario2,quad1,confirm3_conf050_override080,60,0.3,0.2645502645502646,0.2031746031746032,0.0,0.22222222222222224,0.5714285714285715,4,6,2,0,4,3,0.75,4.5,0.6129249776413025,0.13565440574752957,0.2095502645502646
126,seed126_quad1_scenario2,quad1,vote3_confirm2_conf050,60,0.31666666666666665,0.28071818891491024,0.23400468384074943,0.0,0.3278688524590164,0.5142857142857143,4,10,6,0,4,3,0.75,4.25,0.6129249776413025,0.13565440574752957,0.20821818891491023
126,seed126_quad1_scenario2,quad1,vote3_confirm2_conf060,60,0.36666666666666664,0.3254688445251059,0.26424682395644283,0.0,0.3448275862068966,0.631578947368421,4,8,4,0,4,3,0.75,3.5,0.6129249776413025,0.13565440574752957,0.2704688445251059
126,seed126_quad1_scenario2,quad1,movement_priority_confirm,60,0.2833333333333333,0.22675535846267555,0.18483370288248338,0.0,0.24390243902439027,0.43636363636363634,4,5,1,0,4,3,0.75,4.75,0.6129249776413025,0.13565440574752957,0.17425535846267556
126,seed126_quad1_scenario3,quad1,raw_prediction,60,0.4666666666666667,0.41456582633053224,0.3546218487394958,0.0,0.5294117647058824,0.7142857142857143,4,12,8,0,4,3,0.75,3.0,0.6017415059583426,0.1293370248008348,0.34456582633053223
126,seed126_quad1_scenario3,quad1,majority_vote_3,60,0.4666666666666667,0.4161616161616162,0.3527272727272728,0.0,0.5151515151515152,0.7333333333333334,4,8,4,0,4,3,0.75,3.5,0.6017415059583426,0.1293370248008348,0.3611616161616162
126,seed126_quad1_scenario3,quad1,majority_vote_5,60,0.5666666666666667,0.5172161172161172,0.436043956043956,0.0,0.6285714285714286,0.923076923076923,4,2,0,2,4,3,0.75,3.5,0.6017415059583426,0.1293370248008348,0.4222161172161172
126,seed126_quad1_scenario3,quad1,confidence_hold_055,60,0.43333333333333335,0.38383838383838387,0.3272727272727273,0.0,0.4848484848484849,0.6666666666666667,4,12,8,0,4,3,0.75,3.0,0.6017415059583426,0.1293370248008348,0.31383838383838386
126,seed126_quad1_scenario3,quad1,confidence_hold_065,60,0.36666666666666664,0.3254688445251059,0.26424682395644283,0.0,0.3448275862068966,0.631578947368421,4,8,4,0,4,3,0.75,3.75,0.6017415059583426,0.1293370248008348,0.2679688445251059
126,seed126_quad1_scenario3,quad1,confirm2_conf050_override075,60,0.4166666666666667,0.3703703703703704,0.3111111111111111,0.0,0.4444444444444445,0.6666666666666667,4,8,4,0,4,3,0.75,3.5,0.6017415059583426,0.1293370248008348,0.3153703703703704
126,seed126_quad1_scenario3,quad1,confirm2_conf060_override080,60,0.3333333333333333,0.2771014492753623,0.24452173913043476,0.0,0.3913043478260869,0.43999999999999995,4,7,3,0,4,3,0.75,4.0,0.6017415059583426,0.1293370248008348,0.2221014492753623
